Cooling scheme,"formula: T_current = T_begin * math.pow((T_end / T_begin), ((current_iteration * 1 ) / total_iterations))"
2321,34.355794789987456
2322,34.33997700425849
2323,34.32416650121203
2324,34.30836327749502
2325,34.29256732975601
2326,34.276778654645035
2327,34.260997248813716
2328,34.245223108915184
2329,34.229456231604125
2330,34.213696613536776
2331,34.197944251370885
2332,34.182199141765764
2333,34.166461281382254
2334,34.15073066688274
2335,34.13500729493112
2336,34.11929116219285
2337,34.10358226533493
2338,34.08788060102587
2339,34.07218616593573
2340,34.0564989567361
2341,34.040818970100084
2342,34.02514620270235
2343,34.00948065121909
2344,33.993822312328
2345,33.97817118270833
2346,33.96252725904084
2347,33.94689053800785
2348,33.93126101629318
2349,33.91563869058218
2350,33.90002355756174
2351,33.884415613920254
2352,33.86881485634766
2353,33.853221281535426
2354,33.837634886176495
2355,33.822055666965404
2356,33.80648362059816
2357,33.79091874377231
2358,33.775361033186904
2359,33.75981048554255
2360,33.74426709754134
2361,33.72873086588689
2362,33.71320178728434
2363,33.69767985844036
2364,33.68216507606311
2365,33.66665743686228
2366,33.651156937549075
2367,33.63566357483621
2368,33.62017734543792
2369,33.60469824606994
2370,33.58922627344953
2371,33.57376142429547
2372,33.55830369532802
2373,33.54285308326897
2374,33.52740958484162
2375,33.51197319677078
2376,33.496543915782766
2377,33.48112173860539
2378,33.46570666196798
2379,33.45029868260137
2380,33.43489779723791
2381,33.419504002611426
2382,33.404117295457276
2383,33.388737672512306
2384,33.37336513051486
2385,33.357999666204805
2386,33.3426412763235
2387,33.32728995761378
2388,33.31194570682001
2389,33.29660852068805
2390,33.281278395965245
2391,33.265955329400455
2392,33.25063931774401
2393,33.23533035774776
2394,33.22002844616504
2395,33.204733579750695
2396,33.18944575526104
2397,33.1741649694539
2398,33.15889121908858
2399,33.1436245009259
2400,33.12836481172815
2401,33.11311214825911
2402,33.09786650728406
2403,33.082627885569785
2404,33.067396279884505
2405,33.052171686998
2406,33.03695410368148
2407,33.02174352670766
2408,33.00653995285076
2409,32.99134337888644
2410,32.9761538015919
2411,32.96097121774578
2412,32.94579562412822
2413,32.930627017520855
2414,32.91546539470678
2415,32.90031075247057
2416,32.88516308759831
2417,32.87002239687752
2418,32.85488867709726
2419,32.839761925047995
2420,32.82464213752173
2421,32.809529311311906
2422,32.79442344321346
2423,32.77932453002281
2424,32.76423256853784
2425,32.7491475555579
2426,32.73406948788382
2427,32.718998362317905
2428,32.70393417566395
2429,32.68887692472718
2430,32.67382660631433
2431,32.658783217233584
2432,32.6437467542946
2433,32.62871721430851
2434,32.6136945940879
2435,32.59867889044685
2436,32.58367010020088
2437,32.568668220166984
2438,32.55367324716364
2439,32.53868517801076
2440,32.523704009529744
2441,32.50872973854344
2442,32.493762361876165
2443,32.47880187635371
2444,32.463848278803304
2445,32.44890156605366
2446,32.433961734934925
2447,32.41902878227873
2448,32.40410270491816
2449,32.389183499687746
2450,32.37427116342348
2451,32.359365692962825
2452,32.344467085144686
2453,32.32957533680942
2454,32.314690444798856
2455,32.29981240595626
2456,32.28494121712636
2457,32.270076875155326
2458,32.25521937689081
2459,32.24036871918187
2460,32.22552489887905
2461,32.210687912834345
2462,32.195857757901166
2463,32.18103443093441
2464,32.1662179287904
2465,32.15140824832691
2466,32.136605386403176
2467,32.121809339879846
2468,32.10702010561905
2469,32.092237680484345
2470,32.077462061340725
2471,32.06269324505466
2472,32.047931228494015
2473,32.03317600852813
2474,32.01842758202778
2475,32.00368594586518
2476,31.988951096913983
2477,31.974223032049277
2478,31.959501748147602
2479,31.94478724208692
2480,31.93007951074664
2481,31.915378551007617
2482,31.90068435975212
2483,31.885996933863865
2484,31.871316270228007
2485,31.856642365731126
2486,31.841975217261247
2487,31.82731482170782
2488,31.812661175961715
2489,31.798014276915264
2490,31.7833741214622
2491,31.768740706497706
2492,31.754114028918384
2493,31.739494085622265
2494,31.72488087350882
2495,31.710274389478926
2496,31.69567463043491
2497,31.681081593280506
2498,31.66649527492089
2499,31.65191567226265
2500,31.6373427822138
2501,31.622776601683793
2502,31.608217127583483
2503,31.59366435682516
2504,31.579118286322515
2505,31.564578912990708
2506,31.550046233746265
2507,31.535520245507165
2508,31.52100094519279
2509,31.506488329723936
2510,31.49198239602285
2511,31.477483141013156
2512,31.462990561619918
2513,31.44850465476961
2514,31.434025417390103
2515,31.41955284641072
2516,31.40508693876217
2517,31.390627691376586
2518,31.376175101187503
2519,31.36172916512987
2520,31.347289880140067
2521,31.332857243155853
2522,31.31843125111643
2523,31.30401190096238
2524,31.2895991896357
2525,31.27519311407982
2526,31.26079367123955
2527,31.24640085806111
2528,31.232014671492138
2529,31.21763510848165
2530,31.203262165980117
2531,31.188895840939367
2532,31.174536130312653
2533,31.160183031054622
2534,31.145836540121323
2535,31.131496654470226
2536,31.117163371060176
2537,31.102836686851433
2538,31.088516598805644
2539,31.07420310388586
2540,31.059896199056553
2541,31.045595881283557
2542,31.031302147534124
2543,31.017014994776897
2544,31.00273441998191
2545,30.9884604201206
2546,30.9741929921658
2547,30.959932133091733
2548,30.945677839874
2549,30.931430109489614
2550,30.91718893891699
2551,30.902954325135905
2552,30.88872626512754
2553,30.874504755874465
2554,30.86028979436064
2555,30.846081377571423
2556,30.831879502493543
2557,30.81768416611513
2558,30.803495365425682
2559,30.7893130974161
2560,30.77513735907868
2561,30.76096814740708
2562,30.746805459396352
2563,30.73264929204293
2564,30.718499642344625
2565,30.704356507300645
2566,30.690219883911574
2567,30.67608976917937
2568,30.66196616010738
2569,30.647849053700316
2570,30.63373844696428
2571,30.61963433690677
2572,30.60553672053663
2573,30.5914455948641
2574,30.577360956900783
2575,30.563282803659668
2576,30.54921113215513
2577,30.535145939402895
2578,30.52108722242008
2579,30.507034978225168
2580,30.492989203838
2581,30.478949896279833
2582,30.46491705257325
2583,30.450890669742233
2584,30.43687074481211
2585,30.4228572748096
2586,30.408850256762793
2587,30.394849687701125
2588,30.38085556465542
2589,30.36686788465785
2590,30.35288664474197
2591,30.338911841942707
2592,30.32494347329633
2593,30.31098153584048
2594,30.297026026614184
2595,30.28307694265779
2596,30.269134281013056
2597,30.25519803872307
2598,30.241268212832285
2599,30.22734480038653
2600,30.213427798432967
2601,30.19951720402016
2602,30.185613014197994
2603,30.171715226017724
2604,30.157823836531968
2605,30.143938842794682
2606,30.130060241861212
2607,30.116188030788233
2608,30.102322206633787
2609,30.088462766457262
2610,30.074609707319393
2611,30.060763026282306
2612,30.046922720409437
2613,30.033088786765592
2614,30.019261222416926
2615,30.00544002443094
2616,29.99162518987651
2617,29.977816715823824
2618,29.96401459934444
2619,29.950218837511272
2620,29.936429427398547
2621,29.92264636608189
2622,29.908869650638238
2623,29.89509927814587
2624,29.881335245684433
2625,29.867577550334897
2626,29.853826189179593
2627,29.840081159302194
2628,29.826342457787703
2629,29.812610081722468
2630,29.798884028194184
2631,29.785164294291892
2632,29.77145087710597
2633,29.757743773728123
2634,29.744042981251408
2635,29.730348496770205
2636,29.71666031738026
2637,29.702978440178633
2638,29.689302862263734
2639,29.675633580735294
2640,29.66197059269438
2641,29.648313895243422
2642,29.63466348548615
2643,29.621019360527644
2644,29.607381517474312
2645,29.593749953433885
2646,29.580124665515456
2647,29.566505650829424
2648,29.552892906487514
2649,29.539286429602807
2650,29.52568621728967
2651,29.512092266663853
2652,29.4985045748424
2653,29.48492313894368
2654,29.471347956087403
2655,29.457779023394586
2656,29.444216337987612
2657,29.430659896990143
2658,29.417109697527188
2659,29.403565736725078
2660,29.390028011711454
2661,29.37649651961531
2662,29.362971257566926
2663,29.349452222697924
2664,29.335939412141247
2665,29.322432823031146
2666,29.308932452503207
2667,29.29543829769432
2668,29.2819503557427
2669,29.268468623787886
2670,29.254993098970704
2671,29.241523778433354
2672,29.228060659319294
2673,29.21460373877333
2674,29.20115301394157
2675,29.18770848197143
2676,29.174270140011664
2677,29.160837985212325
2678,29.147412014724754
2679,29.13399222570165
2680,29.120578615296978
2681,29.107171180666054
2682,29.093769918965467
2683,29.080374827353143
2684,29.066985902988307
2685,29.053603143031477
2686,29.040226544644504
2687,29.02685610499053
2688,29.013491821234005
2689,29.000133690540693
2690,28.986781710077647
2691,28.973435877013227
2692,28.960096188517127
2693,28.946762641760298
2694,28.933435233915027
2695,28.920113962154886
2696,28.906798823654757
2697,28.89348981559082
2698,28.88018693514055
2699,28.866890179482734
2700,28.853599545797447
2701,28.840315031266055
2702,28.827036633071252
2703,28.813764348396997
2704,28.80049817442856
2705,28.787238108352508
2706,28.77398414735669
2707,28.760736288630273
2708,28.7474945293637
2709,28.734258866748707
2710,28.72102929797834
2711,28.707805820246907
2712,28.694588430750045
2713,28.681377126684666
2714,28.66817190524895
2715,28.654972763642412
2716,28.641779699065808
2717,28.62859270872122
2718,28.615411789812008
2719,28.602236939542813
2720,28.589068155119563
2721,28.575905433749465
2722,28.56274877264105
2723,28.549598169004085
2724,28.536453620049656
2725,28.523315122990113
2726,28.510182675039093
2727,28.49705627341153
2728,28.483935915323627
2729,28.470821597992874
2730,28.457713318638035
2731,28.444611074479155
2732,28.43151486273758
2733,28.4184246806359
2734,28.40534052539802
2735,28.39226239424909
2736,28.379190284415557
2737,28.366124193125152
2738,28.353064117606863
2739,28.340010055090964
2740,28.326962002808997
2741,28.31391995799379
2742,28.30088391787944
2743,28.287853879701313
2744,28.274829840696057
2745,28.261811798101583
2746,28.248799749157065
2747,28.23579369110299
2748,28.222793621181065
2749,28.20979953663429
2750,28.196811434706937
2751,28.183829312644537
2752,28.1708531676939
2753,28.157882997103094
2754,28.144918798121466
2755,28.131960567999613
2756,28.1190083039894
2757,28.106062003343986
2758,28.09312166331775
2759,28.080187281166367
2760,28.067258854146772
2761,28.05433637951713
2762,28.04141985453693
2763,28.028509276466874
2764,28.01560464256894
2765,28.002705950106353
2766,27.989813196343622
2767,27.976926378546512
2768,27.964045493982027
2769,27.951170539918447
2770,27.9383015136253
2771,27.925438412373378
2772,27.91258123343473
2773,27.899729974082653
2774,27.88688463159171
2775,27.874045203237703
2776,27.8612116862977
2777,27.84838407805003
2778,27.83556237577427
2779,27.82274657675123
2780,27.809936678262993
2781,27.797132677592884
2782,27.784334572025493
2783,27.771542358846652
2784,27.758756035343428
2785,27.745975598804158
2786,27.733201046518403
2787,27.72043237577701
2788,27.707669583872047
2789,27.694912668096823
2790,27.68216162574591
2791,27.669416454115115
2792,27.656677150501498
2793,27.643943712203363
2794,27.631216136520244
2795,27.61849442075293
2796,27.605778562203454
2797,27.593068558175098
2798,27.580364405972364
2799,27.56766610290101
2800,27.55497364626803
2801,27.542287033381662
2802,27.529606261551383
2803,27.516931328087907
2804,27.504262230303176
2805,27.491598965510388
2806,27.478941531023963
2807,27.466289924159575
2808,27.45364414223412
2809,27.44100418256572
2810,27.42837004247376
2811,27.415741719278824
2812,27.403119210302762
2813,27.390502512868647
2814,27.377891624300776
2815,27.36528654192468
2816,27.35268726306713
2817,27.3400937850561
2818,27.327506105220856
2819,27.31492422089183
2820,27.302348129400713
2821,27.289777828080414
2822,27.27721331426507
2823,27.264654585290067
2824,27.252101638491986
2825,27.23955447120866
2826,27.227013080779127
2827,27.214477464543663
2828,27.201947619843768
2829,27.189423544022162
2830,27.176905234422794
2831,27.16439268839083
2832,27.15188590327265
2833,27.13938487641588
2834,27.126889605169346
2835,27.114400086883105
2836,27.10191631890843
2837,27.089438298597805
2838,27.076966023304962
2839,27.064499490384815
2840,27.05203869719352
2841,27.039583641088438
2842,27.027134319428153
2843,27.014690729572465
2844,27.002252868882394
2845,26.989820734720162
2846,26.977394324449204
2847,26.964973635434188
2848,26.95255866504099
2849,26.94014941063669
2850,26.927745869589575
2851,26.915348039269162
2852,26.902955917046157
2853,26.89056950029251
2854,26.878188786381347
2855,26.865813772687012
2856,26.853444456585073
2857,26.841080835452292
2858,26.82872290666664
2859,26.816370667607302
2860,26.804024115654666
2861,26.791683248190324
2862,26.779348062597062
2863,26.767018556258904
2864,26.754694726561052
2865,26.74237657088992
2866,26.730064086633114
2867,26.717757271179458
2868,26.70545612191898
2869,26.693160636242897
2870,26.680870811543627
2871,26.6685866452148
2872,26.656308134651237
2873,26.64403527724896
2874,26.631768070405204
2875,26.619506511518377
2876,26.6072505979881
2877,26.595000327215185
2878,26.58275569660165
2879,26.570516703550705
2880,26.558283345466755
2881,26.5460556197554
2882,26.533833523823414
2883,26.52161705507881
2884,26.50940621093076
2885,26.497200988789636
2886,26.485001386067008
2887,26.472807400175626
2888,26.460619028529447
2889,26.448436268543613
2890,26.436259117634446
2891,26.424087573219467
2892,26.411921632717384
2893,26.399761293548096
2894,26.38760655313269
2895,26.375457408893443
2896,26.3633138582538
2897,26.351175898638406
2898,26.33904352747311
2899,26.326916742184913
2900,26.314795540202024
2901,26.30267991895382
2902,26.29056987587087
2903,26.278465408384932
2904,26.26636651392894
2905,26.254273189937
2906,26.242185433844416
2907,26.230103243087665
2908,26.218026615104407
2909,26.205955547333478
2910,26.193890037214896
2911,26.181830082189855
2912,26.169775679700724
2913,26.15772682719107
2914,26.145683522105607
2915,26.133645761890246
2916,26.121613543992066
2917,26.10958686585932
2918,26.097565724941447
2919,26.085550118689042
2920,26.0735400445539
2921,26.06153549998896
2922,26.04953648244834
2923,26.037542989387358
2924,26.025555018262477
2925,26.013572566531323
2926,26.001595631652723
2927,25.989624211086642
2928,25.977658302294245
2929,25.965697902737844
2930,25.953743009880924
2931,25.941793621188143
2932,25.929849734125316
2933,25.91791134615945
2934,25.90597845475868
2935,25.894051057392343
2936,25.88212915153092
2937,25.870212734646046
2938,25.85830180421056
2939,25.84639635769843
2940,25.834496392584793
2941,25.822601906345966
2942,25.8107128964594
2943,25.79882936040372
2944,25.78695129565873
2945,25.77507869970537
2946,25.763211570025756
2947,25.751349904103144
2948,25.739493699421956
2949,25.727642953467793
2950,25.715797663727386
2951,25.70395782768864
2952,25.692123442840607
2953,25.680294506673494
2954,25.66847101667868
2955,25.65665297034868
2956,25.644840365177174
2957,25.633033198658993
2958,25.621231468290112
2959,25.60943517156768
2960,25.59764430598998
2961,25.58585886905646
2962,25.574078858267708
2963,25.562304271125452
2964,25.550535105132617
2965,25.538771357793223
2966,25.527013026612472
2967,25.515260109096698
2968,25.503512602753393
2969,25.4917705050912
2970,25.480033813619897
2971,25.46830252585041
2972,25.456576639294827
2973,25.444856151466354
2974,25.43314105987937
2975,25.421431362049386
2976,25.409727055493054
2977,25.39802813772817
2978,25.38633460627367
2979,25.374646458649654
2980,25.36296369237733
2981,25.351286304979077
2982,25.339614293978396
2983,25.327947656899934
2984,25.316286391269482
2985,25.304630494613967
2986,25.29297996446145
2987,25.28133479834113
2988,25.269694993783354
2989,25.258060548319598
2990,25.246431459482483
2991,25.234807724805748
2992,25.223189341824288
2993,25.211576308074108
2994,25.199968621092385
2995,25.18836627841739
2996,25.176769277588555
2997,25.165177616146433
2998,25.15359129163271
2999,25.14201030159021
3000,25.130434643562882
3001,25.118864315095802
3002,25.107299313735187
3003,25.095739637028373
3004,25.084185282523848
3005,25.07263624777119
3006,25.06109253032114
3007,25.04955412772555
3008,25.03802103753739
3009,25.026493257310793
3010,25.014970784600983
3011,25.003453616964315
3012,24.991941751958283
3013,24.980435187141488
3014,24.968933920073678
3015,24.957437948315704
3016,24.945947269429546
3017,24.934461880978315
3018,24.922981780526218
3019,24.911506965638626
3020,24.90003743388199
3021,24.888573182823908
3022,24.877114210033085
3023,24.865660513079344
3024,24.854212089533636
3025,24.842768936968028
3026,24.831331052955704
3027,24.819898435070957
3028,24.808471080889202
3029,24.797048987986987
3030,24.78563215394195
3031,24.774220576332855
3032,24.762814252739588
3033,24.751413180743125
3034,24.7400173579256
3035,24.72862678187021
3036,24.717241450161303
3037,24.70586136038432
3038,24.694486510125806
3039,24.683116896973445
3040,24.671752518516012
3041,24.660393372343393
3042,24.649039456046587
3043,24.637690767217695
3044,24.62634730344995
3045,24.615009062337663
3046,24.603676041476273
3047,24.592348238462318
3048,24.58102565089343
3049,24.56970827636838
3050,24.558396112487017
3051,24.547089156850305
3052,24.535787407060308
3053,24.524490860720192
3054,24.51319951543425
3055,24.50191336880784
3056,24.490632418447454
3057,24.47935666196067
3058,24.468086096956164
3059,24.45682072104373
3060,24.445560531834257
3061,24.43430552693972
3062,24.423055703973205
3063,24.411811060548892
3064,24.400571594282077
3065,24.389337302789126
3066,24.378108183687523
3067,24.366884234595844
3068,24.355665453133753
3069,24.34445183692201
3070,24.33324338358249
3071,24.322040090738152
3072,24.31084195601304
3073,24.2996489770323
3074,24.288461151422165
3075,24.277278476809975
3076,24.266100950824157
3077,24.25492857109422
3078,24.243761335250767
3079,24.232599240925502
3080,24.221442285751213
3081,24.21029046736178
3082,24.19914378339217
3083,24.188002231478443
3084,24.176865809257727
3085,24.16573451436828
3086,24.154608344449404
3087,24.143487297141515
3088,24.132371370086105
3089,24.12126056092574
3090,24.11015486730411
3091,24.099054286865947
3092,24.087958817257093
3093,24.076868456124465
3094,24.06578320111605
3095,24.054703049880956
3096,24.043628000069333
3097,24.03255804933244
3098,24.0214931953226
3099,24.010433435693216
3100,23.999378768098797
3101,23.988329190194904
3102,23.97728469963819
3103,23.966245294086384
3104,23.95521097119829
3105,23.9441817286338
3106,23.933157564053875
3107,23.922138475120555
3108,23.911124459496953
3109,23.90011551484726
3110,23.88911163883676
3111,23.878112829131776
3112,23.867119083399736
3113,23.856130399309126
3114,23.84514677452951
3115,23.834168206731533
3116,23.823194693586903
3117,23.812226232768396
3118,23.80126282194987
3119,23.790304458806244
3120,23.77935114101352
3121,23.768402866248767
3122,23.75745963219011
3123,23.74652143651675
3124,23.735588276908963
3125,23.724660151048095
3126,23.71373705661655
3127,23.702818991297807
3128,23.691905952776395
3129,23.68099793873792
3130,23.670094946869074
3131,23.659196974857583
3132,23.64830402039225
3133,23.63741608116294
3134,23.626533154860578
3135,23.615655239177173
3136,23.604782331805772
3137,23.593914430440492
3138,23.583051532776512
3139,23.57219363651007
3140,23.56134073933848
3141,23.550492838960096
3142,23.53964993307434
3143,23.52881201938169
3144,23.517979095583684
3145,23.50715115938293
3146,23.49632820848307
3147,23.48551024058883
3148,23.47469725340597
3149,23.463889244641315
3150,23.453086212002756
3151,23.44228815319922
3152,23.431495065940705
3153,23.420706947938257
3154,23.40992379690396
3155,23.399145610550995
3156,23.38837238659355
3157,23.377604122746888
3158,23.366840816727315
3159,23.356082466252193
3160,23.345329069039945
3161,23.334580622810027
3162,23.323837125282953
3163,23.313098574180284
3164,23.30236496722463
3165,23.29163630213966
3166,23.280912576650078
3167,23.27019378848164
3168,23.25947993536115
3169,23.248771015016445
3170,23.23806702517644
3171,23.22736796357107
3172,23.216673827931317
3173,23.205984615989216
3174,23.195300325477834
3175,23.184620954131308
3176,23.173946499684785
3177,23.163276959874477
3178,23.15261233243763
3179,23.141952615112526
3180,23.13129780563851
3181,23.120647901755948
3182,23.110002901206244
3183,23.09936280173186
3184,23.088727601076272
3185,23.07809729698403
3186,23.067471887200693
3187,23.056851369472863
3188,23.04623574154819
3189,23.035625001175354
3190,23.02501914610406
3191,23.014418174085083
3192,23.0038220828702
3193,22.99323087021224
3194,22.982644533865056
3195,22.972063071583534
3196,22.961486481123618
3197,22.95091476024226
3198,22.940347906697454
3199,22.929785918248218
3200,22.919228792654614
3201,22.90867652767773
3202,22.898129121079684
3203,22.88758657062363
3204,22.877048874073733
3205,22.866516029195207
3206,22.8559880337543
3207,22.84546488551827
3208,22.834946582255405
3209,22.824433121735037
3210,22.8139245017275
3211,22.80342072000418
3212,22.792921774337476
3213,22.782427662500815
3214,22.771938382268644
3215,22.761453931416437
3216,22.750974307720707
3217,22.740499508958965
3218,22.730029532909768
3219,22.71956437735268
3220,22.709104040068286
3221,22.69864851883822
3222,22.6881978114451
3223,22.677751915672594
3224,22.667310829305375
3225,22.65687455012913
3226,22.646443075930595
3227,22.636016404497493
3228,22.625594533618578
3229,22.615177461083626
3230,22.60476518468342
3231,22.594357702209773
3232,22.58395501145551
3233,22.57355711021447
3234,22.563163996281503
3235,22.55277566745248
3236,22.542392121524294
3237,22.53201335629484
3238,22.52163936956303
3239,22.51127015912879
3240,22.500905722793068
3241,22.49054605835781
3242,22.480191163625985
3243,22.469841036401565
3244,22.45949567448954
3245,22.4491550756959
3246,22.438819237827662
3247,22.428488158692844
3248,22.418161836100467
3249,22.40784026786057
3250,22.397523451784192
3251,22.387211385683393
3252,22.376904067371232
3253,22.36660149466177
3254,22.356303665370074
3255,22.346010577312224
3256,22.335722228305315
3257,22.32543861616743
3258,22.31515973871766
3259,22.304885593776106
3260,22.294616179163857
3261,22.284351492703035
3262,22.27409153221674
3263,22.26383629552908
3264,22.25358578046517
3265,22.24333998485111
3266,22.23309890651403
3267,22.222862543282037
3268,22.212630892984244
3269,22.202403953450762
3270,22.192181722512704
3271,22.181964198002188
3272,22.17175137775232
3273,22.1615432595972
3274,22.151339841371936
3275,22.14114112091263
3276,22.130947096056374
3277,22.120757764641272
3278,22.110573124506402
3279,22.10039317349185
3280,22.090217909438685
3281,22.080047330188997
3282,22.069881433585838
3283,22.05972021747327
3284,22.04956367969634
3285,22.03941181810109
3286,22.029264630534563
3287,22.019122114844773
3288,22.008984268880752
3289,21.99885109049249
3290,21.988722577530993
3291,21.978598727848247
3292,21.968479539297228
3293,21.9583650097319
3294,21.948255137007205
3295,21.938149918979093
3296,21.928049353504488
3297,21.9179534384413
3298,21.907862171648436
3299,21.897775550985774
3300,21.88769357431418
3301,21.877616239495524
3302,21.867543544392635
3303,21.857475486869347
3304,21.847412064790454
3305,21.837353276021748
3306,21.827299118430012
3307,21.817249589882998
3308,21.807204688249442
3309,21.797164411399056
3310,21.78712875720254
3311,21.777097723531586
3312,21.767071308258842
3313,21.75704950925795
3314,21.747032324403527
3315,21.737019751571168
3316,21.727011788637444
3317,21.71700843347992
3318,21.70700968397711
3319,21.69701553800853
3320,21.687025993454657
3321,21.677041048196948
3322,21.66706070011784
3323,21.657084947100742
3324,21.64711378703004
3325,21.63714721779108
3326,21.6271852372702
3327,21.617227843354705
3328,21.607275033932872
3329,21.597326806893943
3330,21.587383160128145
3331,21.57744409152666
3332,21.56750959898167
3333,21.557579680386286
3334,21.54765433363463
3335,21.537733556621763
3336,21.527817347243726
3337,21.517905703397542
3338,21.507998622981177
3339,21.498096103893587
3340,21.48819814403468
3341,21.478304741305337
3342,21.46841589360741
3343,21.45853159884371
3344,21.44865185491802
3345,21.438776659735073
3346,21.428906011200585
3347,21.419039907221233
3348,21.409178345704646
3349,21.399321324559434
3350,21.38946884169515
3351,21.37962089502232
3352,21.36977748245244
3353,21.359938601897955
3354,21.350104251272274
3355,21.340274428489767
3356,21.330449131465762
3357,21.32062835811656
3358,21.310812106359407
3359,21.301000374112515
3360,21.291193159295045
3361,21.28139045982712
3362,21.27159227362983
3363,21.261798598625223
3364,21.252009432736287
3365,21.242224773886974
3366,21.23244462000219
3367,21.222668969007817
3368,21.21289781883066
3369,21.2031311673985
3370,21.193369012640055
3371,21.183611352485016
3372,21.17385818486402
3373,21.164109507708652
3374,21.154365318951452
3375,21.144625616525907
3376,21.134890398366466
3377,21.125159662408528
3378,21.11543340658843
3379,21.105711628843473
3380,21.095994327111896
3381,21.08628149933289
3382,21.076573143446613
3383,21.06686925739415
3384,21.057169839117538
3385,21.047474886559762
3386,21.03778439766475
3387,21.0280983703774
3388,21.01841680264353
3389,21.00873969240991
3390,20.99906703762426
3391,20.98939883623524
3392,20.979735086192463
3393,20.970075785446475
3394,20.96042093194878
3395,20.9507705236518
3396,20.941124558508925
3397,20.93148303447448
3398,20.92184594950373
3399,20.912213301552875
3400,20.90258508857907
3401,20.892961308540393
3402,20.88334195939588
3403,20.8737270391055
3404,20.864116545630154
3405,20.85451047693169
3406,20.844908830972887
3407,20.83531160571748
3408,20.825718799130115
3409,20.816130409176395
3410,20.806546433822852
3411,20.796966871036954
3412,20.787391718787113
3413,20.777820975042662
3414,20.768254637773882
3415,20.75869270495198
3416,20.749135174549096
3417,20.739582044538317
3418,20.730033312893653
3419,20.72048897759004
3420,20.710949036603363
3421,20.70141348791042
3422,20.691882329488962
3423,20.682355559317653
3424,20.672833175376095
3425,20.663315175644826
3426,20.653801558105293
3427,20.6442923207399
3428,20.63478746153196
3429,20.62528697846573
3430,20.615790869526375
3431,20.606299132700002
3432,20.596811765973644
3433,20.58732876733526
3434,20.577850134773737
3435,20.568375866278878
3436,20.558905959841415
3437,20.54944041345302
3438,20.53997922510628
3439,20.530522392794694
3440,20.5210699145127
3441,20.511621788255656
3442,20.502178012019836
3443,20.492738583802453
3444,20.483303501601625
3445,20.473872763416402
3446,20.464446367246744
3447,20.45502431109354
3448,20.445606592958608
3449,20.43619321084467
3450,20.42678416275538
3451,20.417379446695296
3452,20.407979060669906
3453,20.398583002685623
3454,20.38919127074976
3455,20.379803862870563
3456,20.370420777057184
3457,20.361042011319697
3458,20.351667563669096
3459,20.34229743211728
3460,20.33293161467708
3461,20.32357010936222
3462,20.314212914187348
3463,20.304860027168044
3464,20.295511446320774
3465,20.28616716966293
3466,20.276827195212825
3467,20.267491520989655
3468,20.25816014501357
3469,20.2488330653056
3470,20.239510279887696
3471,20.23019178678272
3472,20.22087758401444
3473,20.211567669607543
3474,20.202262041587623
3475,20.192960697981178
3476,20.183663636815613
3477,20.174370856119243
3478,20.165082353921303
3479,20.155798128251917
3480,20.14651817714213
3481,20.137242498623888
3482,20.127971090730025
3483,20.118703951494325
3484,20.10944107895144
3485,20.100182471136936
3486,20.09092812608728
3487,20.081678041839858
3488,20.072432216432944
3489,20.063190647905728
3490,20.053953334298285
3491,20.044720273651613
3492,20.035491464007592
3493,20.026266903409024
3494,20.017046589899596
3495,20.007830521523907
3496,19.998618696327444
3497,19.9894111123566
3498,19.98020776765867
3499,19.971008660281854
3500,19.961813788275233
3501,19.952623149688797
3502,19.943436742573432
3503,19.934254564980932
3504,19.92507661496397
3505,19.915902890576124
3506,19.90673338987187
3507,19.89756811090657
3508,19.8884070517365
3509,19.879250210418817
3510,19.870097585011575
3511,19.860949173573715
3512,19.851804974165084
3513,19.842664984846426
3514,19.83352920367936
3515,19.82439762872641
3516,19.815270258050983
3517,19.80614708971739
3518,19.79702812179082
3519,19.787913352337373
3520,19.778802779424012
3521,19.769696401118612
3522,19.760594215489917
3523,19.751496220607585
3524,19.742402414542152
3525,19.73331279536503
3526,19.72422736114854
3527,19.71514610996587
3528,19.706069039891112
3529,19.696996148999236
3530,19.687927435366102
3531,19.67886289706845
3532,19.66980253218391
3533,19.660746338791
3534,19.651694314969124
3535,19.642646458798556
3536,19.63360276836047
3537,19.624563241736904
3538,19.615527877010813
3539,19.606496672266
3540,19.597469625587173
3541,19.5884467350599
3542,19.579427998770647
3543,19.570413414806765
3544,19.56140298125647
3545,19.55239669620887
3546,19.54339455775395
3547,19.53439656398256
3548,19.525402712986462
3549,19.516413002858265
3550,19.50742743169147
3551,19.498445997580454
3552,19.489468698620467
3553,19.48049553290765
3554,19.471526498539
3555,19.462561593612406
3556,19.45360081622663
3557,19.444644164481296
3558,19.435691636476925
3559,19.426743230314898
3560,19.417798944097477
3561,19.408858775927783
3562,19.399922723909828
3563,19.390990786148492
3564,19.38206296074953
3565,19.373139245819555
3566,19.364219639466075
3567,19.35530413979744
3568,19.3463927449229
3569,19.337485452952553
3570,19.328582261997383
3571,19.31968317016924
3572,19.310788175580836
3573,19.301897276345755
3574,19.29301047057846
3575,19.284127756394266
3576,19.275249131909362
3577,19.26637459524081
3578,19.25750414450653
3579,19.248637777825316
3580,19.23977549331683
3581,19.230917289101583
3582,19.222063163300977
3583,19.21321311403725
3584,19.20436713943353
3585,19.195525237613797
3586,19.186687406702895
3587,19.177853644826534
3588,19.16902395011128
