Cooling scheme,formula: T_current = T_begin - current_iteration * (T_begin - T_end) / total_iterations
5264,47.8963
5265,47.8864
5266,47.8765
5267,47.8666
5268,47.8567
5269,47.8468
5270,47.8369
5271,47.827
5272,47.8171
5273,47.8072
5274,47.7973
5275,47.7874
5276,47.7775
5277,47.7676
5278,47.7577
5279,47.7478
5280,47.7379
5281,47.728
5282,47.7181
5283,47.7082
5284,47.6983
5285,47.6884
5286,47.6785
5287,47.6686
5288,47.6587
5289,47.6488
5290,47.6389
5291,47.629
5292,47.6191
5293,47.6092
5294,47.5993
5295,47.5894
5296,47.5795
5297,47.5696
5298,47.5597
5299,47.5498
5300,47.5399
5301,47.53
5302,47.5201
5303,47.5102
5304,47.5003
5305,47.4904
5306,47.4805
5307,47.4706
5308,47.4607
5309,47.4508
5310,47.4409
5311,47.431
5312,47.4211
5313,47.4112
5314,47.4013
5315,47.3914
5316,47.3815
5317,47.3716
5318,47.3617
5319,47.3518
5320,47.3419
5321,47.332
5322,47.3221
5323,47.3122
5324,47.3023
5325,47.2924
5326,47.2825
5327,47.2726
5328,47.2627
5329,47.2528
5330,47.2429
5331,47.233
5332,47.2231
5333,47.2132
5334,47.2033
5335,47.1934
5336,47.1835
5337,47.1736
5338,47.1637
5339,47.1538
5340,47.1439
5341,47.134
5342,47.1241
5343,47.1142
5344,47.1043
5345,47.0944
5346,47.0845
5347,47.0746
5348,47.0647
5349,47.0548
5350,47.0449
5351,47.035
5352,47.0251
5353,47.0152
5354,47.0053
5355,46.9954
5356,46.9855
5357,46.9756
5358,46.9657
5359,46.9558
5360,46.9459
5361,46.936
5362,46.9261
5363,46.9162
5364,46.9063
5365,46.8964
5366,46.8865
5367,46.8766
5368,46.8667
5369,46.8568
5370,46.8469
5371,46.837
5372,46.8271
5373,46.8172
5374,46.8073
5375,46.7974
5376,46.7875
5377,46.7776
5378,46.7677
5379,46.7578
5380,46.7479
5381,46.738
5382,46.7281
5383,46.7182
5384,46.7083
5385,46.6984
5386,46.6885
5387,46.6786
5388,46.6687
5389,46.6588
5390,46.6489
5391,46.639
5392,46.6291
5393,46.6192
5394,46.6093
5395,46.5994
5396,46.5895
5397,46.5796
5398,46.5697
5399,46.5598
5400,46.5499
5401,46.54
5402,46.5301
5403,46.5202
5404,46.5103
5405,46.5004
5406,46.4905
5407,46.4806
5408,46.4707
5409,46.4608
5410,46.4509
5411,46.441
5412,46.4311
5413,46.4212
5414,46.4113
5415,46.4014
5416,46.3915
5417,46.3816
5418,46.3717
5419,46.3618
5420,46.3519
5421,46.342
5422,46.3321
5423,46.3222
5424,46.3123
5425,46.3024
5426,46.2925
5427,46.2826
5428,46.2727
5429,46.2628
5430,46.2529
5431,46.243
5432,46.2331
5433,46.2232
5434,46.2133
5435,46.2034
5436,46.1935
5437,46.1836
5438,46.1737
5439,46.1638
5440,46.1539
5441,46.144
5442,46.1341
5443,46.1242
5444,46.1143
5445,46.1044
5446,46.0945
5447,46.0846
5448,46.0747
5449,46.0648
5450,46.0549
5451,46.045
5452,46.0351
5453,46.0252
5454,46.0153
5455,46.0054
5456,45.9955
5457,45.9856
5458,45.9757
5459,45.9658
5460,45.9559
5461,45.946
5462,45.9361
5463,45.9262
5464,45.9163
5465,45.9064
5466,45.8965
5467,45.8866
5468,45.8767
5469,45.8668
5470,45.8569
5471,45.847
5472,45.8371
5473,45.8272
5474,45.8173
5475,45.8074
5476,45.7975
5477,45.7876
5478,45.7777
5479,45.7678
5480,45.7579
5481,45.748
5482,45.7381
5483,45.7282
5484,45.7183
5485,45.7084
5486,45.6985
5487,45.6886
5488,45.6787
5489,45.6688
5490,45.6589
5491,45.649
5492,45.6391
5493,45.6292
5494,45.6193
5495,45.6094
5496,45.5995
5497,45.5896
5498,45.5797
5499,45.5698
5500,45.5599
5501,45.55
5502,45.5401
5503,45.5302
5504,45.5203
5505,45.5104
5506,45.5005
5507,45.4906
5508,45.4807
5509,45.4708
5510,45.4609
5511,45.451
5512,45.4411
5513,45.4312
5514,45.4213
5515,45.4114
5516,45.4015
5517,45.3916
5518,45.3817
5519,45.3718
5520,45.3619
5521,45.352
5522,45.3421
5523,45.3322
5524,45.3223
5525,45.3124
5526,45.3025
5527,45.2926
5528,45.2827
5529,45.2728
5530,45.2629
5531,45.253
5532,45.2431
5533,45.2332
5534,45.2233
5535,45.2134
5536,45.2035
5537,45.1936
5538,45.1837
5539,45.1738
5540,45.1639
5541,45.154
5542,45.1441
5543,45.1342
5544,45.1243
5545,45.1144
5546,45.1045
5547,45.0946
5548,45.0847
5549,45.0748
5550,45.0649
5551,45.055
5552,45.0451
5553,45.0352
5554,45.0253
5555,45.0154
5556,45.0055
5557,44.9956
5558,44.9857
5559,44.9758
5560,44.9659
5561,44.956
5562,44.9461
5563,44.9362
5564,44.9263
5565,44.9164
5566,44.9065
5567,44.8966
5568,44.8867
5569,44.8768
5570,44.8669
5571,44.857
5572,44.8471
5573,44.8372
5574,44.8273
5575,44.8174
5576,44.8075
5577,44.7976
5578,44.7877
5579,44.7778
5580,44.7679
5581,44.758
5582,44.7481
5583,44.7382
5584,44.7283
5585,44.7184
5586,44.7085
5587,44.6986
5588,44.6887
5589,44.6788
5590,44.6689
5591,44.659
5592,44.6491
5593,44.6392
5594,44.6293
5595,44.6194
5596,44.6095
5597,44.5996
5598,44.5897
5599,44.5798
5600,44.5699
5601,44.56
5602,44.5501
5603,44.5402
5604,44.5303
5605,44.5204
5606,44.5105
5607,44.5006
5608,44.4907
5609,44.4808
5610,44.4709
5611,44.461
5612,44.4511
5613,44.4412
5614,44.4313
5615,44.4214
5616,44.4115
5617,44.4016
5618,44.3917
5619,44.3818
5620,44.3719
5621,44.362
5622,44.3521
5623,44.3422
5624,44.3323
5625,44.3224
5626,44.3125
5627,44.3026
5628,44.2927
5629,44.2828
5630,44.2729
5631,44.263
5632,44.2531
5633,44.2432
5634,44.2333
5635,44.2234
5636,44.2135
5637,44.2036
5638,44.1937
5639,44.1838
5640,44.1739
5641,44.164
5642,44.1541
5643,44.1442
5644,44.1343
5645,44.1244
5646,44.1145
5647,44.1046
5648,44.0947
5649,44.0848
5650,44.0749
5651,44.065
5652,44.0551
5653,44.0452
5654,44.0353
5655,44.0254
5656,44.0155
5657,44.0056
5658,43.9957
5659,43.9858
5660,43.9759
5661,43.966
5662,43.9561
5663,43.9462
5664,43.9363
5665,43.9264
5666,43.9165
5667,43.9066
5668,43.8967
5669,43.8868
5670,43.8769
5671,43.867
5672,43.8571
5673,43.8472
5674,43.8373
5675,43.8274
5676,43.8175
5677,43.8076
5678,43.7977
5679,43.7878
5680,43.7779
5681,43.768
5682,43.7581
5683,43.7482
5684,43.7383
5685,43.7284
5686,43.7185
5687,43.7086
5688,43.6987
5689,43.6888
5690,43.6789
5691,43.669
5692,43.6591
5693,43.6492
5694,43.6393
5695,43.6294
5696,43.6195
5697,43.6096
5698,43.5997
5699,43.5898
5700,43.5799
5701,43.57
5702,43.5601
5703,43.5502
5704,43.5403
5705,43.5304
5706,43.5205
5707,43.5106
5708,43.5007
5709,43.4908
5710,43.4809
5711,43.471
5712,43.4611
5713,43.4512
5714,43.4413
5715,43.4314
5716,43.4215
5717,43.4116
5718,43.4017
5719,43.3918
5720,43.3819
5721,43.372
5722,43.3621
5723,43.3522
5724,43.3423
5725,43.3324
5726,43.3225
5727,43.3126
5728,43.3027
5729,43.2928
5730,43.2829
5731,43.273
5732,43.2631
5733,43.2532
5734,43.2433
5735,43.2334
5736,43.2235
5737,43.2136
5738,43.2037
5739,43.1938
5740,43.1839
5741,43.174
5742,43.1641
5743,43.1542
5744,43.1443
5745,43.1344
5746,43.1245
5747,43.1146
5748,43.1047
5749,43.0948
5750,43.0849
5751,43.075
5752,43.0651
5753,43.0552
5754,43.0453
5755,43.0354
5756,43.0255
5757,43.0156
5758,43.0057
5759,42.9958
5760,42.9859
5761,42.976
5762,42.9661
5763,42.9562
5764,42.9463
5765,42.9364
5766,42.9265
5767,42.9166
5768,42.9067
5769,42.8968
5770,42.8869
5771,42.877
5772,42.8671
5773,42.8572
5774,42.8473
5775,42.8374
5776,42.8275
5777,42.8176
5778,42.8077
5779,42.7978
5780,42.7879
5781,42.778
5782,42.7681
5783,42.7582
5784,42.7483
5785,42.7384
5786,42.7285
5787,42.7186
5788,42.7087
5789,42.6988
5790,42.6889
5791,42.679
5792,42.6691
5793,42.6592
5794,42.6493
5795,42.6394
5796,42.6295
5797,42.6196
5798,42.6097
5799,42.5998
5800,42.5899
5801,42.58
5802,42.5701
5803,42.5602
5804,42.5503
5805,42.5404
5806,42.5305
5807,42.5206
5808,42.5107
5809,42.5008
5810,42.4909
5811,42.481
5812,42.4711
5813,42.4612
5814,42.4513
5815,42.4414
5816,42.4315
5817,42.4216
5818,42.4117
5819,42.4018
5820,42.3919
5821,42.382
5822,42.3721
5823,42.3622
5824,42.3523
5825,42.3424
5826,42.3325
5827,42.3226
5828,42.3127
5829,42.3028
5830,42.2929
5831,42.283
5832,42.2731
5833,42.2632
5834,42.2533
5835,42.2434
5836,42.2335
5837,42.2236
5838,42.2137
5839,42.2038
5840,42.1939
5841,42.184
5842,42.1741
5843,42.1642
5844,42.1543
5845,42.1444
5846,42.1345
5847,42.1246
5848,42.1147
5849,42.1048
5850,42.0949
5851,42.085
5852,42.0751
5853,42.0652
5854,42.0553
5855,42.0454
5856,42.0355
5857,42.0256
5858,42.0157
5859,42.0058
5860,41.9959
5861,41.986
5862,41.9761
5863,41.9662
5864,41.9563
5865,41.9464
5866,41.9365
5867,41.9266
5868,41.9167
5869,41.9068
5870,41.8969
5871,41.887
5872,41.8771
5873,41.8672
5874,41.8573
5875,41.8474
5876,41.8375
5877,41.8276
5878,41.8177
5879,41.8078
5880,41.7979
5881,41.788
5882,41.7781
5883,41.7682
5884,41.7583
5885,41.7484
5886,41.7385
5887,41.7286
5888,41.7187
5889,41.7088
5890,41.6989
5891,41.689
5892,41.6791
5893,41.6692
5894,41.6593
5895,41.6494
5896,41.6395
5897,41.6296
5898,41.6197
5899,41.6098
5900,41.5999
5901,41.59
5902,41.5801
5903,41.5702
5904,41.5603
5905,41.5504
5906,41.5405
5907,41.5306
5908,41.5207
5909,41.5108
5910,41.5009
5911,41.491
5912,41.4811
5913,41.4712
5914,41.4613
5915,41.4514
5916,41.4415
5917,41.4316
5918,41.4217
5919,41.4118
5920,41.4019
5921,41.392
5922,41.3821
5923,41.3722
5924,41.3623
5925,41.3524
5926,41.3425
5927,41.3326
5928,41.3227
5929,41.3128
5930,41.3029
5931,41.293
5932,41.2831
5933,41.2732
5934,41.2633
5935,41.2534
5936,41.2435
5937,41.2336
5938,41.2237
5939,41.2138
5940,41.2039
5941,41.194
5942,41.1841
5943,41.1742
5944,41.1643
5945,41.1544
5946,41.1445
5947,41.1346
5948,41.1247
5949,41.1148
5950,41.1049
5951,41.095
5952,41.0851
5953,41.0752
5954,41.0653
5955,41.0554
5956,41.0455
5957,41.0356
5958,41.0257
5959,41.0158
5960,41.0059
5961,40.996
5962,40.9861
5963,40.9762
5964,40.9663
5965,40.9564
5966,40.9465
5967,40.9366
5968,40.9267
5969,40.9168
5970,40.9069
5971,40.897
5972,40.8871
5973,40.8772
5974,40.8673
5975,40.8574
5976,40.8475
5977,40.8376
5978,40.8277
5979,40.8178
5980,40.8079
5981,40.798
5982,40.7881
5983,40.7782
5984,40.7683
5985,40.7584
5986,40.7485
5987,40.7386
5988,40.7287
5989,40.7188
5990,40.7089
5991,40.699
5992,40.6891
5993,40.6792
5994,40.6693
5995,40.6594
5996,40.6495
5997,40.6396
5998,40.6297
5999,40.6198
6000,40.6099
6001,40.6
6002,40.5901
6003,40.5802
6004,40.5703
6005,40.5604
6006,40.5505
6007,40.5406
6008,40.5307
6009,40.5208
6010,40.5109
6011,40.501
6012,40.4911
6013,40.4812
6014,40.4713
6015,40.4614
6016,40.4515
6017,40.4416
6018,40.4317
6019,40.4218
6020,40.4119
6021,40.402
6022,40.3921
6023,40.3822
6024,40.3723
6025,40.3624
6026,40.3525
6027,40.3426
6028,40.3327
6029,40.3228
6030,40.3129
6031,40.303
6032,40.2931
6033,40.2832
6034,40.2733
6035,40.2634
6036,40.2535
6037,40.2436
6038,40.2337
6039,40.2238
6040,40.2139
6041,40.204
6042,40.1941
6043,40.1842
6044,40.1743
6045,40.1644
6046,40.1545
6047,40.1446
6048,40.1347
6049,40.1248
6050,40.1149
6051,40.105
6052,40.0951
6053,40.0852
6054,40.0753
6055,40.0654
6056,40.0555
6057,40.0456
6058,40.0357
6059,40.0258
6060,40.0159
6061,40.006
6062,39.9961
6063,39.9862
6064,39.9763
6065,39.9664
6066,39.9565
6067,39.9466
6068,39.9367
6069,39.9268
6070,39.9169
6071,39.907
6072,39.8971
6073,39.8872
6074,39.8773
6075,39.8674
6076,39.8575
6077,39.8476
6078,39.8377
6079,39.8278
6080,39.8179
6081,39.808
6082,39.7981
6083,39.7882
6084,39.7783
6085,39.7684
6086,39.7585
6087,39.7486
6088,39.7387
6089,39.7288
6090,39.7189
6091,39.709
6092,39.6991
6093,39.6892
6094,39.6793
6095,39.6694
6096,39.6595
6097,39.6496
6098,39.6397
6099,39.6298
6100,39.6199
6101,39.61
6102,39.6001
6103,39.5902
6104,39.5803
6105,39.5704
6106,39.5605
6107,39.5506
6108,39.5407
6109,39.5308
6110,39.5209
6111,39.511
6112,39.5011
6113,39.4912
6114,39.4813
6115,39.4714
6116,39.4615
6117,39.4516
6118,39.4417
6119,39.4318
6120,39.4219
6121,39.412
6122,39.4021
6123,39.3922
6124,39.3823
6125,39.3724
6126,39.3625
6127,39.3526
6128,39.3427
6129,39.3328
6130,39.3229
6131,39.313
6132,39.3031
6133,39.2932
6134,39.2833
6135,39.2734
6136,39.2635
6137,39.2536
6138,39.2437
6139,39.2338
6140,39.2239
6141,39.214
6142,39.2041
6143,39.1942
6144,39.1843
6145,39.1744
6146,39.1645
6147,39.1546
6148,39.1447
6149,39.1348
6150,39.1249
6151,39.115
6152,39.1051
6153,39.0952
6154,39.0853
6155,39.0754
6156,39.0655
6157,39.0556
6158,39.0457
6159,39.0358
6160,39.0259
6161,39.016
6162,39.0061
6163,38.9962
6164,38.9863
6165,38.9764
6166,38.9665
6167,38.9566
6168,38.9467
6169,38.9368
6170,38.9269
6171,38.917
6172,38.9071
6173,38.8972
6174,38.8873
6175,38.8774
6176,38.8675
6177,38.8576
6178,38.8477
6179,38.8378
6180,38.8279
6181,38.818
6182,38.8081
6183,38.7982
6184,38.7883
6185,38.7784
6186,38.7685
6187,38.7586
6188,38.7487
6189,38.7388
6190,38.7289
6191,38.719
6192,38.7091
6193,38.6992
6194,38.6893
6195,38.6794
6196,38.6695
6197,38.6596
6198,38.6497
6199,38.6398
6200,38.6299
6201,38.62
6202,38.6101
6203,38.6002
6204,38.5903
6205,38.5804
6206,38.5705
6207,38.5606
6208,38.5507
6209,38.5408
6210,38.5309
6211,38.521
6212,38.5111
6213,38.5012
6214,38.4913
6215,38.4814
6216,38.4715
6217,38.4616
6218,38.4517
6219,38.4418
6220,38.4319
6221,38.422
6222,38.4121
6223,38.4022
6224,38.3923
6225,38.3824
6226,38.3725
6227,38.3626
6228,38.3527
6229,38.3428
6230,38.3329
6231,38.323
6232,38.3131
6233,38.3032
6234,38.2933
6235,38.2834
6236,38.2735
6237,38.2636
6238,38.2537
6239,38.2438
6240,38.2339
6241,38.224
6242,38.2141
6243,38.2042
6244,38.1943
6245,38.1844
6246,38.1745
6247,38.1646
6248,38.1547
6249,38.1448
6250,38.1349
6251,38.125
6252,38.1151
6253,38.1052
6254,38.0953
6255,38.0854
6256,38.0755
6257,38.0656
6258,38.0557
6259,38.0458
6260,38.0359
6261,38.026
6262,38.0161
6263,38.0062
6264,37.9963
6265,37.9864
6266,37.9765
6267,37.9666
6268,37.9567
6269,37.9468
6270,37.9369
6271,37.927
6272,37.9171
6273,37.9072
6274,37.8973
6275,37.8874
6276,37.8775
6277,37.8676
6278,37.8577
6279,37.8478
6280,37.8379
6281,37.828
6282,37.8181
6283,37.8082
6284,37.7983
6285,37.7884
6286,37.7785
6287,37.7686
6288,37.7587
6289,37.7488
6290,37.7389
6291,37.729
6292,37.7191
6293,37.7092
6294,37.6993
6295,37.6894
6296,37.6795
6297,37.6696
6298,37.6597
6299,37.6498
6300,37.6399
6301,37.63
6302,37.6201
6303,37.6102
6304,37.6003
6305,37.5904
6306,37.5805
6307,37.5706
6308,37.5607
6309,37.5508
6310,37.5409
6311,37.531
6312,37.5211
6313,37.5112
6314,37.5013
6315,37.4914
6316,37.4815
6317,37.4716
6318,37.4617
6319,37.4518
6320,37.4419
6321,37.432
6322,37.4221
6323,37.4122
6324,37.4023
6325,37.3924
6326,37.3825
6327,37.3726
6328,37.3627
6329,37.3528
6330,37.3429
6331,37.333
6332,37.3231
6333,37.3132
6334,37.3033
6335,37.2934
6336,37.2835
6337,37.2736
6338,37.2637
6339,37.2538
6340,37.2439
6341,37.234
6342,37.2241
6343,37.2142
6344,37.2043
6345,37.1944
6346,37.1845
6347,37.1746
6348,37.1647
6349,37.1548
6350,37.1449
6351,37.135
6352,37.1251
6353,37.1152
6354,37.1053
6355,37.0954
6356,37.0855
6357,37.0756
6358,37.0657
6359,37.0558
6360,37.0459
6361,37.036
6362,37.0261
6363,37.0162
6364,37.0063
6365,36.9964
6366,36.9865
6367,36.9766
6368,36.9667
6369,36.9568
6370,36.9469
6371,36.937
6372,36.9271
6373,36.9172
6374,36.9073
6375,36.8974
6376,36.8875
6377,36.8776
6378,36.8677
6379,36.8578
6380,36.8479
6381,36.838
6382,36.8281
6383,36.8182
6384,36.8083
6385,36.7984
6386,36.7885
6387,36.7786
6388,36.7687
6389,36.7588
6390,36.7489
6391,36.739
6392,36.7291
6393,36.7192
6394,36.7093
6395,36.6994
6396,36.6895
6397,36.6796
6398,36.6697
6399,36.6598
6400,36.6499
6401,36.64
6402,36.6301
6403,36.6202
6404,36.6103
6405,36.6004
6406,36.5905
6407,36.5806
6408,36.5707
6409,36.5608
6410,36.5509
6411,36.541
6412,36.5311
6413,36.5212
6414,36.5113
6415,36.5014
6416,36.4915
6417,36.4816
6418,36.4717
6419,36.4618
6420,36.4519
6421,36.442
6422,36.4321
6423,36.4222
6424,36.4123
6425,36.4024
6426,36.3925
6427,36.3826
6428,36.3727
6429,36.3628
6430,36.3529
6431,36.343
6432,36.3331
6433,36.3232
6434,36.3133
6435,36.3034
6436,36.2935
6437,36.2836
6438,36.2737
6439,36.2638
6440,36.2539
6441,36.244
6442,36.2341
6443,36.2242
6444,36.2143
6445,36.2044
6446,36.1945
6447,36.1846
6448,36.1747
6449,36.1648
6450,36.1549
6451,36.145
6452,36.1351
6453,36.1252
6454,36.1153
6455,36.1054
6456,36.0955
6457,36.0856
6458,36.0757
6459,36.0658
6460,36.0559
6461,36.046
6462,36.0361
6463,36.0262
6464,36.0163
6465,36.0064
6466,35.9965
6467,35.986599999999996
6468,35.976699999999994
6469,35.966800000000006
6470,35.956900000000005
6471,35.947
6472,35.9371
6473,35.9272
6474,35.9173
6475,35.907399999999996
6476,35.897499999999994
6477,35.887600000000006
6478,35.877700000000004
6479,35.8678
6480,35.8579
6481,35.848
6482,35.8381
6483,35.828199999999995
6484,35.818299999999994
6485,35.808400000000006
6486,35.798500000000004
6487,35.7886
6488,35.7787
6489,35.7688
6490,35.7589
6491,35.748999999999995
6492,35.73909999999999
6493,35.729200000000006
6494,35.719300000000004
6495,35.7094
6496,35.6995
6497,35.6896
6498,35.6797
6499,35.669799999999995
6500,35.65989999999999
6501,35.650000000000006
6502,35.640100000000004
6503,35.6302
6504,35.6203
6505,35.6104
6506,35.6005
6507,35.590599999999995
6508,35.58069999999999
6509,35.570800000000006
6510,35.560900000000004
6511,35.551
6512,35.5411
6513,35.5312
6514,35.5213
6515,35.511399999999995
6516,35.50149999999999
6517,35.491600000000005
6518,35.481700000000004
6519,35.4718
6520,35.4619
6521,35.452
6522,35.442099999999996
6523,35.432199999999995
6524,35.42230000000001
6525,35.412400000000005
6526,35.4025
6527,35.3926
6528,35.3827
6529,35.3728
6530,35.362899999999996
6531,35.352999999999994
6532,35.34310000000001
6533,35.333200000000005
6534,35.3233
6535,35.3134
6536,35.3035
6537,35.2936
6538,35.283699999999996
6539,35.273799999999994
6540,35.26390000000001
6541,35.254000000000005
6542,35.2441
6543,35.2342
6544,35.2243
6545,35.2144
6546,35.204499999999996
6547,35.194599999999994
6548,35.18470000000001
6549,35.174800000000005
6550,35.1649
6551,35.155
6552,35.1451
6553,35.1352
6554,35.125299999999996
6555,35.115399999999994
6556,35.105500000000006
6557,35.095600000000005
6558,35.0857
6559,35.0758
6560,35.0659
6561,35.056
6562,35.046099999999996
6563,35.036199999999994
6564,35.026300000000006
6565,35.016400000000004
6566,35.0065
6567,34.9966
6568,34.9867
6569,34.9768
6570,34.966899999999995
6571,34.956999999999994
6572,34.947100000000006
6573,34.937200000000004
6574,34.9273
6575,34.9174
6576,34.9075
6577,34.8976
6578,34.887699999999995
6579,34.87779999999999
6580,34.867900000000006
6581,34.858000000000004
6582,34.8481
6583,34.8382
6584,34.8283
6585,34.8184
6586,34.808499999999995
6587,34.79859999999999
6588,34.788700000000006
6589,34.778800000000004
6590,34.7689
6591,34.759
6592,34.7491
6593,34.7392
6594,34.729299999999995
6595,34.71939999999999
6596,34.709500000000006
6597,34.699600000000004
6598,34.6897
6599,34.6798
6600,34.6699
6601,34.66
6602,34.650099999999995
6603,34.64019999999999
6604,34.630300000000005
6605,34.620400000000004
6606,34.6105
6607,34.6006
6608,34.5907
6609,34.580799999999996
6610,34.570899999999995
6611,34.56100000000001
6612,34.551100000000005
6613,34.5412
6614,34.5313
6615,34.5214
6616,34.5115
6617,34.501599999999996
6618,34.491699999999994
6619,34.48180000000001
6620,34.471900000000005
6621,34.462
6622,34.4521
6623,34.4422
6624,34.4323
6625,34.422399999999996
6626,34.412499999999994
6627,34.40260000000001
6628,34.392700000000005
6629,34.3828
6630,34.3729
6631,34.363
6632,34.3531
6633,34.343199999999996
6634,34.333299999999994
6635,34.32340000000001
6636,34.313500000000005
6637,34.3036
6638,34.2937
6639,34.2838
6640,34.2739
6641,34.263999999999996
6642,34.254099999999994
6643,34.244200000000006
6644,34.234300000000005
6645,34.2244
6646,34.2145
6647,34.2046
6648,34.1947
6649,34.184799999999996
6650,34.174899999999994
6651,34.165000000000006
6652,34.155100000000004
6653,34.1452
6654,34.1353
6655,34.1254
6656,34.1155
6657,34.105599999999995
6658,34.095699999999994
6659,34.085800000000006
6660,34.075900000000004
6661,34.066
6662,34.0561
6663,34.0462
6664,34.0363
6665,34.026399999999995
6666,34.01649999999999
6667,34.006600000000006
6668,33.996700000000004
6669,33.9868
6670,33.9769
6671,33.967
6672,33.9571
6673,33.947199999999995
6674,33.93729999999999
6675,33.927400000000006
6676,33.917500000000004
6677,33.9076
6678,33.8977
6679,33.8878
6680,33.8779
6681,33.867999999999995
6682,33.85809999999999
6683,33.848200000000006
6684,33.838300000000004
6685,33.8284
6686,33.8185
6687,33.8086
6688,33.7987
6689,33.788799999999995
6690,33.77889999999999
6691,33.769000000000005
6692,33.759100000000004
6693,33.7492
6694,33.7393
6695,33.7294
6696,33.7195
6697,33.709599999999995
6698,33.69970000000001
6699,33.689800000000005
6700,33.6799
6701,33.67
6702,33.6601
6703,33.6502
6704,33.640299999999996
6705,33.630399999999995
6706,33.62050000000001
6707,33.610600000000005
6708,33.6007
6709,33.5908
6710,33.5809
6711,33.571
6712,33.561099999999996
6713,33.551199999999994
6714,33.54130000000001
6715,33.531400000000005
6716,33.5215
6717,33.5116
6718,33.5017
6719,33.4918
6720,33.481899999999996
6721,33.471999999999994
6722,33.46210000000001
6723,33.452200000000005
6724,33.4423
6725,33.4324
6726,33.4225
6727,33.4126
6728,33.402699999999996
6729,33.392799999999994
6730,33.38290000000001
6731,33.373000000000005
6732,33.3631
6733,33.3532
6734,33.3433
6735,33.3334
6736,33.323499999999996
6737,33.313599999999994
6738,33.303700000000006
6739,33.293800000000005
6740,33.2839
6741,33.274
6742,33.2641
6743,33.2542
6744,33.244299999999996
6745,33.234399999999994
6746,33.224500000000006
6747,33.214600000000004
6748,33.2047
6749,33.1948
6750,33.1849
6751,33.175
6752,33.165099999999995
6753,33.155199999999994
6754,33.145300000000006
6755,33.135400000000004
6756,33.1255
6757,33.1156
6758,33.1057
6759,33.0958
6760,33.085899999999995
6761,33.07599999999999
6762,33.066100000000006
6763,33.056200000000004
6764,33.0463
6765,33.0364
6766,33.0265
6767,33.0166
6768,33.006699999999995
6769,32.99679999999999
6770,32.986900000000006
6771,32.977000000000004
6772,32.9671
6773,32.9572
6774,32.9473
6775,32.9374
6776,32.927499999999995
6777,32.91759999999999
6778,32.907700000000006
6779,32.897800000000004
6780,32.8879
6781,32.878
6782,32.8681
6783,32.8582
6784,32.848299999999995
6785,32.83839999999999
6786,32.828500000000005
6787,32.8186
6788,32.8087
6789,32.7988
6790,32.7889
6791,32.778999999999996
6792,32.769099999999995
6793,32.75920000000001
6794,32.749300000000005
6795,32.7394
6796,32.7295
6797,32.7196
6798,32.7097
6799,32.699799999999996
6800,32.689899999999994
6801,32.68000000000001
6802,32.670100000000005
6803,32.6602
6804,32.6503
6805,32.6404
6806,32.6305
6807,32.620599999999996
6808,32.610699999999994
6809,32.60080000000001
6810,32.590900000000005
6811,32.581
6812,32.5711
6813,32.5612
6814,32.5513
6815,32.541399999999996
6816,32.531499999999994
6817,32.52160000000001
6818,32.511700000000005
6819,32.5018
6820,32.4919
6821,32.482
6822,32.4721
6823,32.462199999999996
6824,32.452299999999994
6825,32.442400000000006
6826,32.432500000000005
6827,32.4226
6828,32.4127
6829,32.4028
6830,32.3929
6831,32.382999999999996
6832,32.373099999999994
6833,32.363200000000006
6834,32.353300000000004
6835,32.3434
6836,32.3335
6837,32.3236
6838,32.3137
6839,32.303799999999995
6840,32.293899999999994
6841,32.284000000000006
6842,32.274100000000004
6843,32.2642
6844,32.2543
6845,32.2444
6846,32.2345
6847,32.224599999999995
6848,32.21469999999999
6849,32.204800000000006
6850,32.194900000000004
6851,32.185
6852,32.1751
6853,32.1652
6854,32.1553
6855,32.145399999999995
6856,32.13549999999999
6857,32.125600000000006
6858,32.115700000000004
6859,32.1058
6860,32.0959
6861,32.086
6862,32.0761
6863,32.066199999999995
6864,32.05629999999999
6865,32.046400000000006
6866,32.036500000000004
6867,32.0266
6868,32.0167
6869,32.0068
6870,31.996899999999997
6871,31.986999999999995
6872,31.977099999999993
6873,31.967200000000005
6874,31.957300000000004
6875,31.947400000000002
6876,31.9375
6877,31.927599999999998
6878,31.917699999999996
6879,31.907799999999995
6880,31.897900000000007
6881,31.888000000000005
6882,31.878100000000003
6883,31.8682
6884,31.8583
6885,31.848399999999998
6886,31.838499999999996
6887,31.828599999999994
6888,31.818700000000007
6889,31.808800000000005
6890,31.798900000000003
6891,31.789
6892,31.7791
6893,31.769199999999998
6894,31.759299999999996
6895,31.749399999999994
6896,31.739500000000007
6897,31.729600000000005
6898,31.719700000000003
6899,31.7098
6900,31.6999
6901,31.689999999999998
6902,31.680099999999996
6903,31.670199999999994
6904,31.660300000000007
6905,31.650400000000005
6906,31.640500000000003
6907,31.6306
6908,31.6207
6909,31.610799999999998
6910,31.600899999999996
6911,31.590999999999994
6912,31.581100000000006
6913,31.571200000000005
6914,31.561300000000003
6915,31.5514
6916,31.5415
6917,31.531599999999997
6918,31.521699999999996
6919,31.511799999999994
6920,31.501900000000006
6921,31.492000000000004
6922,31.482100000000003
6923,31.4722
6924,31.4623
6925,31.452399999999997
6926,31.442499999999995
6927,31.432599999999994
6928,31.422700000000006
6929,31.412800000000004
6930,31.402900000000002
6931,31.393
