Experiment: scoreverloop Hillclimber,"depthhillcimber, 3d, sequence 8, it: 1000, gemiddelde van 40 keer: iteraties, gem_score, gem_errors"
291,-21.975,1.275
292,-21.975,1.175
293,-21.975,1.225
294,-22.0,1.575
295,-22.0,1.225
296,-22.0,1.325
297,-22.0,1.6
298,-22.075,1.825
299,-22.075,1.7
300,-22.075,1.15
301,-22.075,1.4
302,-22.075,0.875
303,-22.075,1.05
304,-22.075,0.925
305,-22.075,1.0
306,-22.075,0.9
307,-22.075,1.125
308,-22.075,1.725
309,-22.075,1.0
310,-22.1,1.625
311,-22.1,1.425
312,-22.1,1.55
313,-22.125,1.55
314,-22.125,1.05
315,-22.15,1.225
316,-22.15,1.375
317,-22.15,0.9
318,-22.15,1.825
319,-22.15,0.85
320,-22.15,1.3
321,-22.15,1.525
322,-22.15,1.2
323,-22.15,1.225
324,-22.15,1.025
325,-22.15,0.95
326,-22.15,1.2
327,-22.15,1.275
328,-22.15,1.15
329,-22.175,1.5
330,-22.175,1.25
331,-22.175,1.4
332,-22.175,1.55
333,-22.175,0.925
334,-22.175,1.15
335,-22.175,1.725
336,-22.175,1.225
337,-22.175,1.375
338,-22.175,1.7
339,-22.175,1.475
340,-22.175,1.025
341,-22.175,1.2
342,-22.175,1.025
343,-22.175,1.425
344,-22.275,1.55
345,-22.275,1.525
346,-22.275,1.45
347,-22.3,0.95
348,-22.3,1.2
349,-22.3,1.075
350,-22.3,1.25
351,-22.3,0.725
352,-22.3,1.7
353,-22.3,0.8
354,-22.3,0.775
355,-22.3,1.6
356,-22.3,1.35
357,-22.3,1.225
358,-22.3,1.45
359,-22.325,1.0
360,-22.325,1.225
361,-22.325,1.325
362,-22.325,1.175
363,-22.325,0.95
364,-22.325,1.475
365,-22.325,1.475
366,-22.325,1.175
367,-22.325,1.125
368,-22.325,1.25
369,-22.325,1.25
370,-22.325,1.5
371,-22.35,1.325
372,-22.35,1.3
373,-22.35,0.925
374,-22.5,1.225
375,-22.6,1.675
376,-22.6,0.925
377,-22.6,0.9
378,-22.625,1.25
379,-22.7,1.2
380,-22.7,1.05
381,-22.7,1.15
382,-22.7,1.45
383,-22.7,1.3
384,-22.7,1.2
385,-22.7,1.2
386,-22.7,1.275
387,-22.7,1.8
388,-22.7,0.95
389,-22.7,1.125
390,-22.7,1.725
391,-22.7,1.575
392,-22.7,1.15
393,-22.7,1.05
394,-22.7,1.4
395,-22.725,1.5
396,-22.725,1.0
397,-22.75,1.85
398,-22.75,1.35
399,-22.75,1.6
400,-22.75,0.925
401,-22.75,1.3
402,-22.75,1.275
403,-22.875,1.225
404,-22.875,1.35
405,-22.875,1.2
406,-22.9,1.9
407,-22.9,1.225
408,-22.9,1.15
409,-22.9,1.225
410,-22.9,1.225
411,-22.9,1.2
412,-22.9,1.15
413,-22.9,1.425
414,-22.9,0.775
415,-22.9,1.25
416,-22.925,1.525
417,-22.925,0.85
418,-22.925,1.8
419,-22.925,1.175
420,-22.925,1.525
421,-22.925,1.925
422,-22.925,1.225
423,-23.025,1.125
424,-23.075,1.475
425,-23.075,1.25
426,-23.075,1.075
427,-23.075,1.05
428,-23.075,1.1
429,-23.075,0.95
430,-23.075,1.075
431,-23.125,1.325
432,-23.15,1.75
433,-23.175,1.5
434,-23.175,1.4
435,-23.175,1.275
436,-23.175,0.875
437,-23.175,1.125
438,-23.2,1.775
439,-23.2,1.525
440,-23.2,1.375
441,-23.225,1.15
442,-23.225,1.6
443,-23.225,1.3
444,-23.225,1.075
445,-23.225,1.875
446,-23.225,1.35
447,-23.225,1.75
448,-23.225,1.175
449,-23.225,1.3
450,-23.225,1.85
451,-23.225,1.55
452,-23.225,0.775
453,-23.25,1.375
454,-23.25,1.225
455,-23.25,1.8
456,-23.3,1.15
457,-23.3,1.65
458,-23.3,1.25
459,-23.3,1.25
460,-23.3,2.125
461,-23.3,1.2
462,-23.3,1.65
463,-23.3,0.9
464,-23.35,1.625
465,-23.35,1.0
466,-23.35,1.525
467,-23.35,1.2
468,-23.35,1.425
469,-23.35,1.15
470,-23.35,1.275
471,-23.35,1.325
472,-23.35,1.45
473,-23.35,1.775
474,-23.35,1.25
475,-23.375,1.475
476,-23.425,1.3
477,-23.425,1.675
478,-23.425,1.6
479,-23.55,0.9
480,-23.55,0.9
481,-23.55,1.275
482,-23.55,1.2
483,-23.55,1.825
484,-23.55,1.4
485,-23.55,1.25
486,-23.55,1.075
487,-23.55,1.175
488,-23.55,0.95
489,-23.55,1.0
490,-23.55,1.225
491,-23.55,1.125
492,-23.575,1.975
493,-23.575,1.475
494,-23.575,0.95
495,-23.575,1.325
496,-23.575,1.45
497,-23.625,0.875
498,-23.625,1.55
499,-23.625,1.4
500,-23.65,1.5
501,-23.65,1.3
502,-23.65,1.5
503,-23.65,1.75
504,-23.65,1.25
505,-23.65,1.775
506,-23.65,1.675
507,-23.65,1.225
508,-23.65,1.875
509,-23.65,1.475
510,-23.65,1.25
511,-23.65,1.3
512,-23.65,1.7
513,-23.65,1.35
514,-23.65,1.2
515,-23.65,1.4
516,-23.65,1.2
517,-23.65,1.475
518,-23.65,1.525
519,-23.65,1.525
520,-23.65,1.625
521,-23.65,1.125
522,-23.65,1.625
523,-23.65,1.1
524,-23.65,1.125
525,-23.7,1.725
526,-23.7,1.25
527,-23.7,2.05
528,-23.7,1.725
529,-23.7,1.0
530,-23.7,1.1
531,-23.7,1.3
532,-23.725,1.275
533,-23.725,1.275
534,-23.725,0.925
535,-23.725,1.825
536,-23.725,1.025
537,-23.725,1.2
538,-23.725,1.25
539,-23.725,1.125
540,-23.725,1.4
541,-23.75,1.475
542,-23.75,1.4
543,-23.75,1.225
544,-23.75,1.625
545,-23.75,1.7
546,-23.75,1.65
547,-23.75,1.175
548,-23.75,1.15
549,-23.75,0.875
550,-23.75,1.3
551,-23.75,1.025
552,-23.75,1.95
553,-23.75,1.275
554,-23.75,1.125
555,-23.75,1.55
556,-23.75,1.45
557,-23.75,1.1
558,-23.75,1.875
559,-23.75,2.05
560,-23.8,1.375
561,-23.8,1.35
562,-23.8,1.65
563,-23.8,1.725
564,-23.8,1.325
565,-23.8,1.375
566,-23.825,1.45
567,-23.825,1.475
568,-23.85,2.075
569,-23.85,1.025
570,-23.85,0.975
571,-23.85,1.45
572,-23.85,1.3
573,-23.85,1.975
574,-23.85,1.8
575,-23.85,1.4
576,-23.85,1.025
577,-23.85,1.35
578,-23.85,1.05
579,-23.85,1.275
580,-23.85,1.25
581,-23.85,1.225
582,-23.85,1.825
583,-23.85,1.1
584,-23.85,0.925
585,-23.85,1.55
586,-23.85,1.1
587,-23.85,1.425
588,-23.85,1.55
589,-23.85,1.5
590,-23.85,1.375
591,-23.85,1.725
592,-23.85,1.375
593,-23.95,1.575
594,-23.95,1.3
595,-23.95,1.25
596,-23.95,1.475
597,-23.95,1.1
598,-23.95,1.65
599,-23.95,1.3
600,-23.95,1.75
601,-23.95,1.175
602,-23.95,1.075
603,-23.95,1.425
604,-23.95,1.15
605,-23.95,1.55
606,-23.95,1.225
607,-23.95,1.5
608,-23.95,1.35
609,-23.975,0.925
610,-23.975,1.2
611,-23.975,0.725
612,-23.975,1.2
613,-23.975,1.675
614,-23.975,1.45
615,-23.975,1.175
616,-23.975,1.25
617,-23.975,0.85
618,-23.975,1.35
619,-23.975,1.25
620,-23.975,0.925
621,-23.975,1.275
622,-23.975,1.325
623,-23.975,1.55
624,-23.975,1.625
625,-23.975,1.05
626,-23.975,1.45
627,-23.975,1.275
628,-23.975,1.525
629,-23.975,1.125
630,-23.975,1.55
631,-23.975,1.3
632,-23.975,1.375
633,-23.975,1.975
634,-23.975,1.2
635,-23.975,1.325
636,-23.975,1.025
637,-23.975,1.625
638,-23.975,1.175
639,-23.975,1.3
640,-23.975,1.45
641,-23.975,1.175
642,-23.975,1.45
643,-23.975,1.125
644,-23.975,1.225
645,-23.975,1.325
646,-23.975,2.2
647,-24.0,1.5
648,-24.0,1.725
649,-24.0,1.35
650,-24.025,1.175
651,-24.025,0.9
652,-24.025,1.125
653,-24.025,1.225
654,-24.025,1.5
655,-24.025,1.45
656,-24.025,1.8
657,-24.025,0.85
658,-24.025,1.375
659,-24.025,1.1
660,-24.025,1.1
661,-24.025,1.65
662,-24.025,1.275
663,-24.025,1.4
664,-24.025,1.475
665,-24.025,1.275
666,-24.025,1.45
667,-24.025,1.675
668,-24.025,0.7
669,-24.025,1.2
670,-24.025,0.925
671,-24.025,1.35
672,-24.025,1.075
673,-24.025,1.975
674,-24.05,1.225
675,-24.05,1.975
676,-24.05,0.8
677,-24.05,1.475
678,-24.05,1.625
679,-24.05,1.375
680,-24.05,1.25
681,-24.05,0.95
682,-24.05,1.625
683,-24.05,1.425
684,-24.05,1.425
685,-24.1,1.025
686,-24.1,1.5
687,-24.1,1.65
688,-24.1,1.4
689,-24.1,1.525
690,-24.1,1.25
691,-24.1,1.675
692,-24.125,1.475
693,-24.125,1.375
694,-24.225,1.25
695,-24.225,1.3
696,-24.225,1.075
697,-24.225,1.725
698,-24.225,1.125
699,-24.225,1.6
700,-24.225,1.375
701,-24.225,1.225
702,-24.225,1.5
703,-24.225,1.625
704,-24.225,1.375
705,-24.225,1.075
706,-24.225,1.25
707,-24.225,1.675
708,-24.225,1.05
709,-24.225,1.725
710,-24.225,1.25
711,-24.225,1.525
712,-24.225,1.1
713,-24.225,1.0
714,-24.225,1.25
715,-24.225,1.625
716,-24.225,1.45
717,-24.225,1.475
718,-24.225,1.25
719,-24.225,1.325
720,-24.225,1.225
721,-24.225,0.925
722,-24.225,1.525
723,-24.225,1.225
724,-24.225,1.75
725,-24.225,1.8
726,-24.275,1.25
727,-24.275,1.525
728,-24.275,1.825
729,-24.275,0.825
730,-24.275,1.25
731,-24.275,1.5
732,-24.275,1.225
733,-24.275,1.125
734,-24.325,1.3
735,-24.325,1.475
736,-24.325,1.625
737,-24.325,1.1
738,-24.325,1.525
739,-24.325,1.125
740,-24.325,1.65
741,-24.325,1.7
742,-24.35,1.0
743,-24.35,1.325
744,-24.375,1.05
745,-24.375,1.825
746,-24.375,1.65
747,-24.375,1.6
748,-24.375,1.25
749,-24.375,1.1
750,-24.375,1.325
751,-24.375,1.125
752,-24.375,1.125
753,-24.375,1.85
754,-24.375,1.1
755,-24.375,1.7
756,-24.375,1.025
757,-24.375,1.125
758,-24.375,1.525
759,-24.375,1.675
760,-24.375,1.225
761,-24.375,0.75
762,-24.375,1.0
763,-24.375,1.425
764,-24.375,1.35
765,-24.375,1.625
766,-24.375,1.325
767,-24.375,1.325
768,-24.375,1.025
769,-24.375,1.375
770,-24.375,1.175
771,-24.375,1.725
772,-24.375,0.975
773,-24.375,1.2
774,-24.375,1.45
775,-24.375,1.475
776,-24.375,1.2
777,-24.375,1.475
778,-24.375,1.65
779,-24.375,0.975
780,-24.375,0.975
781,-24.375,1.325
782,-24.375,1.75
783,-24.375,1.3
784,-24.375,1.6
785,-24.375,1.225
786,-24.375,1.5
787,-24.375,0.725
788,-24.375,1.075
789,-24.375,0.95
790,-24.375,1.225
791,-24.375,1.1
792,-24.375,1.55
793,-24.375,1.375
794,-24.375,1.4
795,-24.375,0.85
796,-24.4,1.55
797,-24.4,1.325
798,-24.4,1.75
799,-24.4,0.975
800,-24.4,1.225
801,-24.475,1.625
802,-24.475,1.525
803,-24.475,1.725
804,-24.475,1.575
805,-24.475,0.825
806,-24.475,1.425
807,-24.475,1.2
808,-24.5,1.35
809,-24.5,1.325
810,-24.5,1.325
811,-24.525,1.525
812,-24.525,1.8
813,-24.575,1.25
814,-24.575,0.725
815,-24.6,1.05
816,-24.6,1.025
817,-24.6,1.175
818,-24.6,1.675
819,-24.6,1.9
820,-24.6,1.25
821,-24.6,1.9
822,-24.6,1.3
823,-24.6,1.0
824,-24.6,1.625
825,-24.6,1.525
826,-24.6,1.625
827,-24.6,1.5
828,-24.6,1.475
829,-24.6,1.5
830,-24.6,1.325
831,-24.6,1.525
832,-24.6,1.075
833,-24.6,1.425
834,-24.6,1.4
835,-24.6,1.2
836,-24.6,1.375
837,-24.6,1.475
838,-24.6,1.2
839,-24.6,1.775
840,-24.6,1.625
841,-24.6,1.525
842,-24.6,1.6
843,-24.6,1.25
844,-24.6,1.425
845,-24.6,1.3
846,-24.6,0.975
847,-24.6,1.475
848,-24.6,1.35
849,-24.6,1.275
850,-24.6,1.175
851,-24.6,1.175
852,-24.6,1.4
853,-24.6,1.15
854,-24.6,1.65
855,-24.6,2.05
856,-24.6,1.5
857,-24.6,1.55
858,-24.6,1.175
859,-24.65,1.8
860,-24.65,1.475
861,-24.65,0.95
862,-24.65,1.175
863,-24.65,1.55
864,-24.65,1.275
865,-24.675,1.4
866,-24.675,1.925
867,-24.675,1.25
868,-24.675,1.175
869,-24.675,1.9
870,-24.675,1.25
871,-24.675,1.3
872,-24.675,1.45
873,-24.675,1.15
874,-24.675,1.3
875,-24.675,1.25
876,-24.675,1.35
877,-24.675,1.625
878,-24.675,1.05
879,-24.675,1.175
880,-24.675,1.125
881,-24.675,1.2
882,-24.675,1.7
883,-24.675,1.2
884,-24.675,1.15
885,-24.675,1.8
886,-24.675,1.225
887,-24.675,1.225
888,-24.675,1.3
889,-24.675,1.35
890,-24.675,1.7
891,-24.675,1.275
892,-24.675,1.625
893,-24.675,1.575
894,-24.675,1.125
895,-24.675,1.5
896,-24.675,1.375
897,-24.675,1.975
898,-24.675,1.1
899,-24.675,1.475
900,-24.675,0.975
901,-24.675,1.125
902,-24.675,1.75
903,-24.675,1.4
904,-24.675,0.875
905,-24.675,1.35
906,-24.675,1.475
907,-24.675,1.625
908,-24.675,1.7
909,-24.675,1.2
910,-24.675,1.425
911,-24.675,1.15
912,-24.675,1.3
913,-24.675,1.0
914,-24.675,1.5
915,-24.7,0.85
916,-24.7,1.35
917,-24.7,0.925
918,-24.7,1.25
919,-24.7,1.45
920,-24.7,1.325
921,-24.7,1.625
922,-24.7,1.325
923,-24.7,1.1
924,-24.7,1.325
925,-24.7,0.85
926,-24.7,1.15
927,-24.7,1.725
928,-24.7,1.4
929,-24.7,1.125
930,-24.7,1.35
931,-24.7,1.425
932,-24.7,1.325
933,-24.7,1.25
934,-24.7,1.45
935,-24.7,1.525
936,-24.7,1.375
937,-24.7,1.425
938,-24.7,1.475
939,-24.7,1.575
940,-24.7,1.05
941,-24.7,1.4
942,-24.7,1.375
943,-24.7,1.5
944,-24.7,1.575
945,-24.7,1.7
946,-24.7,1.45
947,-24.7,0.85
948,-24.7,1.6
949,-24.7,1.8
950,-24.7,1.25
951,-24.7,1.35
952,-24.7,0.9
953,-24.7,1.45
954,-24.7,1.125
955,-24.7,1.325
956,-24.7,1.4
957,-24.7,1.275
958,-24.7,1.325
959,-24.7,1.525
960,-24.7,1.25
961,-24.7,1.9
962,-24.7,1.75
963,-24.7,1.35
964,-24.7,1.35
965,-24.725,1.825
966,-24.725,1.4
967,-24.725,1.4
968,-24.775,0.95
969,-24.775,1.75
970,-24.775,1.525
971,-24.775,1.5
972,-24.775,1.325
973,-24.775,1.45
974,-24.775,1.475
975,-24.775,1.25
976,-24.775,2.15
977,-24.775,1.4
978,-24.775,1.675
979,-24.9,1.325
980,-24.9,1.55
981,-24.9,1.65
982,-24.9,1.7
983,-24.9,1.725
984,-24.9,1.3
985,-24.975,1.45
986,-24.975,1.4
987,-24.975,1.2
988,-24.975,1.775
989,-24.975,1.525
990,-24.975,1.575
991,-24.975,1.5
992,-24.975,1.275
993,-24.975,1.4
994,-25.0,2.375
995,-25.0,1.075
996,-25.0,1.0
997,-25.0,1.2
998,-25.0,1.45
999,-25.0,1.7
1000,-25.0,1.075
