Experiment: scoreverloop Hillclimber,"depthhillcimber, 3d, sequence 1, it: 1000, gemiddelde van 40 keer: iteraties, gem_score, gem_errors"
612,-6.5,0.65
613,-6.5,1.25
614,-6.5,0.8
615,-6.5,1.1
616,-6.5,0.875
617,-6.5,0.875
618,-6.5,1.0
619,-6.5,1.225
620,-6.5,0.675
621,-6.5,1.1
622,-6.5,1.275
623,-6.5,0.95
624,-6.5,1.05
625,-6.5,1.2
626,-6.5,1.5
627,-6.5,1.1
628,-6.5,0.85
629,-6.5,1.55
630,-6.5,1.0
631,-6.5,1.15
632,-6.5,0.9
633,-6.5,1.25
634,-6.5,1.075
635,-6.5,1.075
636,-6.5,1.1
637,-6.5,0.825
638,-6.5,1.0
639,-6.5,0.975
640,-6.5,0.9
641,-6.5,1.525
642,-6.5,0.875
643,-6.5,1.15
644,-6.5,1.15
645,-6.5,0.825
646,-6.5,1.2
647,-6.5,0.95
648,-6.5,0.95
649,-6.5,1.1
650,-6.5,1.025
651,-6.5,0.725
652,-6.5,1.275
653,-6.5,1.1
654,-6.5,1.2
655,-6.5,0.775
656,-6.5,1.2
657,-6.5,1.0
658,-6.5,1.2
659,-6.5,0.825
660,-6.5,0.5
661,-6.5,0.625
662,-6.5,1.35
663,-6.5,0.825
664,-6.5,0.725
665,-6.5,1.075
666,-6.5,0.85
667,-6.5,1.175
668,-6.5,0.8
669,-6.5,1.15
670,-6.5,0.925
671,-6.5,1.075
672,-6.5,0.975
673,-6.5,0.65
674,-6.5,0.925
675,-6.5,1.2
676,-6.5,0.75
677,-6.5,1.225
678,-6.5,1.375
679,-6.5,0.775
680,-6.5,0.775
681,-6.5,0.65
682,-6.5,0.825
683,-6.5,0.775
684,-6.5,1.025
685,-6.5,1.0
686,-6.5,0.75
687,-6.5,1.275
688,-6.5,0.825
689,-6.5,1.25
690,-6.5,0.625
691,-6.5,1.025
692,-6.5,0.925
693,-6.5,1.6
694,-6.5,0.75
695,-6.5,0.9
696,-6.5,1.05
697,-6.5,0.875
698,-6.5,1.2
699,-6.5,1.3
700,-6.5,0.95
701,-6.5,0.725
702,-6.5,0.925
703,-6.5,1.125
704,-6.5,1.375
705,-6.5,1.25
706,-6.5,0.85
707,-6.5,1.1
708,-6.5,1.075
709,-6.5,1.05
710,-6.5,0.925
711,-6.5,1.125
712,-6.5,1.05
713,-6.5,1.3
714,-6.5,1.125
715,-6.5,0.6
716,-6.5,0.8
717,-6.5,1.625
718,-6.5,0.925
719,-6.5,1.125
720,-6.5,0.9
721,-6.5,0.8
722,-6.5,0.85
723,-6.5,0.625
724,-6.5,0.775
725,-6.5,1.05
726,-6.5,0.95
727,-6.5,0.925
728,-6.5,0.825
729,-6.5,0.85
730,-6.5,1.15
731,-6.5,0.75
732,-6.5,0.825
733,-6.5,1.075
734,-6.5,0.925
735,-6.5,0.8
736,-6.5,1.175
737,-6.5,1.225
738,-6.5,1.375
739,-6.5,1.1
740,-6.5,1.575
741,-6.5,0.7
742,-6.5,0.9
743,-6.5,1.2
744,-6.5,0.6
745,-6.5,1.05
746,-6.5,0.925
747,-6.5,0.825
748,-6.5,0.825
749,-6.5,0.775
750,-6.5,0.9
751,-6.5,1.25
752,-6.5,1.025
753,-6.5,1.0
