Experiment: scoreverloop Hillclimber,"straighthillcimber, 3d, sequence 4, it: 1000, gemiddelde van 40 keer: iteraties, gem_score, gem_errors"
990,-16.675,2.85
991,-16.675,1.525
992,-16.675,2.7
993,-16.675,1.725
994,-16.675,1.65
995,-16.675,2.275
996,-16.675,2.425
997,-16.675,2.475
998,-16.675,1.8
999,-16.675,2.7
1000,-16.675,2.5
