Experiment: scoreverloop Hillclimber,"randomhillcimber, 3d, sequence 4, it: 1000, gemiddelde van 40 keer: iteraties, gem_score, gem_errors"
400,-13.65,2.725
401,-13.65,2.4
402,-13.65,2.425
403,-13.675,1.675
404,-13.675,2.525
405,-13.675,1.9
406,-13.675,2.175
407,-13.725,1.85
408,-13.725,2.25
409,-13.725,1.4
410,-13.725,2.075
411,-13.725,2.05
412,-13.725,2.875
413,-13.725,1.675
414,-13.725,1.5
415,-13.725,1.475
416,-13.725,1.575
417,-13.725,2.025
418,-13.725,2.75
419,-13.725,1.9
420,-13.725,2.45
421,-13.725,1.675
422,-13.725,1.65
423,-13.725,2.05
424,-13.725,1.3
425,-13.725,1.75
426,-13.75,2.15
427,-13.8,1.725
428,-13.8,2.45
429,-13.8,2.125
430,-13.825,1.75
431,-13.825,2.4
432,-13.825,2.35
433,-13.825,2.325
434,-13.825,1.5
435,-13.825,2.825
436,-13.825,2.375
437,-13.825,1.85
438,-13.825,2.125
439,-13.85,2.35
440,-13.85,1.775
441,-13.85,1.625
442,-13.85,2.45
443,-13.85,2.425
444,-13.85,2.2
445,-13.875,1.45
446,-13.875,2.15
447,-13.875,2.325
448,-13.9,2.225
449,-13.9,2.3
450,-13.9,1.825
451,-13.9,2.125
452,-13.925,1.925
453,-13.925,1.675
454,-13.925,1.975
455,-13.925,2.55
456,-13.925,2.65
457,-13.925,2.15
458,-13.925,1.95
459,-13.925,2.3
460,-13.925,2.525
461,-13.925,2.0
462,-13.925,1.45
463,-13.95,2.175
464,-13.95,2.225
465,-13.95,1.85
466,-13.95,1.6
467,-13.95,1.425
468,-13.95,2.0
469,-13.95,1.75
470,-13.95,1.925
471,-13.95,2.25
472,-13.95,1.95
473,-13.95,2.8
474,-13.975,1.925
475,-14.0,1.9
476,-14.025,1.475
477,-14.05,2.075
478,-14.05,1.625
479,-14.05,1.4
480,-14.05,2.5
481,-14.05,1.775
482,-14.05,2.35
483,-14.05,2.25
484,-14.05,2.125
485,-14.05,1.8
486,-14.05,1.475
487,-14.05,2.55
488,-14.05,2.425
489,-14.05,1.325
490,-14.05,2.425
491,-14.05,2.025
492,-14.05,2.175
493,-14.05,1.45
494,-14.05,2.125
495,-14.05,2.15
496,-14.05,2.025
497,-14.05,1.725
498,-14.05,1.675
499,-14.075,2.0
500,-14.075,2.025
501,-14.075,1.325
502,-14.075,1.825
503,-14.075,2.4
504,-14.075,2.0
505,-14.1,1.5
506,-14.125,2.325
507,-14.125,2.4
508,-14.125,1.95
509,-14.125,2.35
510,-14.125,2.85
511,-14.125,2.25
512,-14.125,1.925
513,-14.125,2.175
514,-14.125,2.45
515,-14.125,1.725
516,-14.125,1.9
517,-14.125,2.275
518,-14.125,1.925
519,-14.125,1.625
520,-14.125,2.2
521,-14.125,2.55
522,-14.125,2.6
523,-14.125,2.85
524,-14.125,3.05
525,-14.125,1.8
526,-14.15,2.25
527,-14.15,1.775
528,-14.15,2.05
529,-14.15,2.95
530,-14.15,2.125
531,-14.15,2.25
532,-14.15,2.225
533,-14.15,2.725
534,-14.15,2.15
535,-14.175,2.5
536,-14.175,1.9
537,-14.175,1.575
538,-14.175,2.675
539,-14.2,1.975
540,-14.2,1.65
541,-14.2,1.275
542,-14.2,2.25
543,-14.225,2.975
544,-14.225,2.3
545,-14.225,2.3
546,-14.225,2.25
547,-14.225,1.625
548,-14.225,2.825
549,-14.225,1.9
550,-14.225,1.775
551,-14.225,2.35
552,-14.225,1.45
553,-14.225,1.9
554,-14.225,3.125
555,-14.225,2.375
556,-14.275,2.325
557,-14.275,2.475
558,-14.275,2.35
559,-14.275,2.55
560,-14.275,2.4
561,-14.275,2.175
562,-14.275,1.6
563,-14.275,1.6
564,-14.275,2.525
565,-14.275,1.625
566,-14.275,1.4
567,-14.275,2.525
568,-14.3,1.95
569,-14.3,2.45
570,-14.3,1.975
571,-14.3,1.95
572,-14.3,2.45
573,-14.3,2.25
574,-14.3,1.6
575,-14.3,2.125
576,-14.3,1.425
577,-14.3,1.9
578,-14.3,1.775
579,-14.3,2.55
580,-14.3,1.6
581,-14.3,1.975
582,-14.3,2.675
583,-14.3,1.825
584,-14.3,2.2
585,-14.3,2.725
586,-14.325,2.25
587,-14.325,1.925
588,-14.325,1.325
589,-14.325,1.95
590,-14.325,2.05
591,-14.325,1.875
592,-14.325,2.5
593,-14.325,2.75
594,-14.325,2.1
595,-14.325,2.175
596,-14.325,1.8
597,-14.325,2.675
598,-14.325,2.075
599,-14.325,2.0
600,-14.35,2.15
601,-14.35,2.95
602,-14.35,1.575
603,-14.35,2.15
604,-14.35,2.4
605,-14.35,1.525
606,-14.35,2.05
607,-14.35,2.05
608,-14.35,1.925
609,-14.35,2.0
610,-14.35,2.325
611,-14.35,1.875
612,-14.35,1.6
613,-14.35,2.225
614,-14.35,1.825
615,-14.35,2.525
616,-14.35,2.2
617,-14.35,1.6
618,-14.35,1.825
619,-14.375,3.325
620,-14.375,2.975
621,-14.375,2.625
622,-14.4,2.325
623,-14.425,2.35
624,-14.425,2.6
625,-14.425,2.75
626,-14.425,1.525
627,-14.425,1.975
628,-14.425,2.375
629,-14.45,1.95
630,-14.45,2.425
631,-14.45,2.0
632,-14.475,2.65
633,-14.475,1.8
634,-14.475,2.125
635,-14.475,2.05
636,-14.475,2.55
637,-14.475,2.3
638,-14.5,2.125
639,-14.5,2.125
640,-14.5,2.425
641,-14.5,2.425
642,-14.5,2.3
643,-14.5,1.9
644,-14.5,1.875
645,-14.5,2.225
646,-14.5,1.85
647,-14.5,1.425
648,-14.5,2.175
649,-14.5,1.95
650,-14.5,2.125
651,-14.5,1.6
652,-14.55,2.475
653,-14.55,1.975
654,-14.55,2.575
655,-14.55,1.8
656,-14.55,2.0
657,-14.55,2.175
658,-14.55,2.95
659,-14.55,2.225
660,-14.55,2.35
661,-14.575,1.275
662,-14.575,1.6
663,-14.575,1.825
664,-14.575,2.1
665,-14.575,2.475
666,-14.575,2.525
667,-14.575,2.1
668,-14.575,2.375
669,-14.575,2.65
670,-14.575,2.175
671,-14.575,2.85
672,-14.575,1.725
673,-14.575,1.85
674,-14.575,2.625
675,-14.575,3.05
676,-14.575,2.8
677,-14.575,2.575
678,-14.575,2.525
679,-14.575,1.875
680,-14.575,2.075
681,-14.575,2.5
682,-14.575,2.6
683,-14.575,2.9
684,-14.575,1.875
685,-14.575,2.8
686,-14.625,3.075
687,-14.625,2.425
688,-14.625,2.375
689,-14.625,2.525
690,-14.625,2.25
691,-14.625,2.15
692,-14.625,2.525
693,-14.625,2.7
694,-14.625,2.5
695,-14.625,2.15
696,-14.625,2.6
697,-14.625,2.3
698,-14.625,1.575
699,-14.625,1.55
700,-14.625,2.025
701,-14.625,1.85
702,-14.625,2.425
703,-14.625,2.05
704,-14.625,1.45
705,-14.625,2.125
706,-14.625,2.45
707,-14.625,2.125
708,-14.625,2.15
709,-14.625,1.425
710,-14.625,2.35
711,-14.625,2.65
712,-14.625,2.3
713,-14.625,1.7
714,-14.625,1.375
715,-14.625,2.875
716,-14.625,2.125
717,-14.625,1.9
718,-14.65,2.2
719,-14.65,2.175
720,-14.65,1.575
721,-14.65,1.575
722,-14.65,3.0
723,-14.65,1.825
724,-14.65,2.575
725,-14.65,2.4
726,-14.65,1.775
727,-14.65,2.325
728,-14.65,2.2
729,-14.65,2.3
730,-14.65,2.025
731,-14.65,1.5
732,-14.65,2.825
733,-14.65,1.9
734,-14.65,2.2
735,-14.65,2.9
736,-14.65,3.225
737,-14.65,2.225
738,-14.65,1.525
739,-14.65,2.075
740,-14.65,2.35
741,-14.65,2.625
742,-14.65,2.125
743,-14.65,2.35
744,-14.65,3.175
745,-14.65,2.025
746,-14.65,1.8
747,-14.65,3.075
748,-14.65,2.375
749,-14.65,1.875
750,-14.65,2.325
751,-14.65,2.875
752,-14.65,2.075
753,-14.65,1.775
754,-14.65,2.125
755,-14.65,1.9
756,-14.65,2.425
757,-14.65,2.225
758,-14.65,1.925
759,-14.65,1.925
760,-14.65,2.85
761,-14.65,2.575
762,-14.65,2.225
763,-14.65,2.25
764,-14.65,1.75
765,-14.65,2.2
766,-14.65,2.5
767,-14.675,1.9
768,-14.675,2.0
769,-14.675,2.05
770,-14.675,2.925
771,-14.675,1.925
772,-14.725,1.375
773,-14.725,2.1
774,-14.725,2.325
775,-14.725,2.275
776,-14.725,2.25
777,-14.725,2.15
778,-14.725,1.775
779,-14.725,2.05
780,-14.725,2.325
781,-14.725,2.425
782,-14.725,2.675
783,-14.725,2.25
784,-14.725,2.275
785,-14.725,2.3
786,-14.725,1.975
787,-14.725,1.825
788,-14.725,1.925
789,-14.725,1.85
790,-14.725,2.975
791,-14.725,2.075
792,-14.725,1.7
793,-14.725,1.975
794,-14.725,2.025
795,-14.725,2.35
796,-14.725,1.625
797,-14.725,1.825
798,-14.725,1.6
799,-14.725,2.575
800,-14.725,1.725
801,-14.725,1.975
802,-14.725,1.7
803,-14.725,1.9
804,-14.725,2.425
805,-14.725,1.5
806,-14.725,2.075
807,-14.725,2.425
808,-14.725,2.625
809,-14.725,2.075
810,-14.725,2.7
811,-14.725,1.675
812,-14.725,1.775
813,-14.725,1.6
814,-14.725,2.7
815,-14.725,1.275
816,-14.725,2.125
817,-14.725,2.45
818,-14.75,2.425
819,-14.75,2.125
820,-14.75,2.325
821,-14.75,2.925
822,-14.75,1.575
823,-14.75,1.85
824,-14.75,1.9
825,-14.75,1.8
826,-14.75,2.175
827,-14.75,2.65
828,-14.75,2.325
829,-14.75,1.85
830,-14.75,3.125
831,-14.75,2.275
832,-14.75,1.65
833,-14.75,1.85
834,-14.75,2.125
835,-14.75,2.475
836,-14.75,1.95
837,-14.75,1.95
838,-14.75,2.475
839,-14.75,2.3
840,-14.75,2.025
841,-14.75,2.375
842,-14.775,2.275
843,-14.775,1.95
844,-14.775,1.375
845,-14.775,1.9
846,-14.775,3.225
847,-14.775,2.2
848,-14.775,2.5
849,-14.775,2.375
850,-14.775,2.975
851,-14.775,1.5
852,-14.775,2.15
853,-14.775,2.325
854,-14.775,1.8
855,-14.775,1.975
856,-14.775,2.625
857,-14.775,1.925
858,-14.775,1.875
859,-14.775,2.925
860,-14.775,1.925
861,-14.775,1.825
862,-14.775,2.425
863,-14.775,2.3
864,-14.775,2.075
865,-14.775,2.225
866,-14.775,2.1
867,-14.775,2.375
868,-14.775,1.85
869,-14.775,2.425
870,-14.775,2.0
871,-14.775,2.8
872,-14.775,1.475
873,-14.775,1.875
874,-14.775,1.925
875,-14.775,1.8
876,-14.775,2.55
877,-14.775,2.025
878,-14.775,2.15
879,-14.775,2.15
880,-14.775,1.7
881,-14.775,2.0
882,-14.775,2.35
883,-14.775,1.9
884,-14.775,2.725
885,-14.775,2.3
886,-14.775,1.6
887,-14.775,2.85
888,-14.775,1.825
889,-14.775,1.65
890,-14.825,2.575
891,-14.825,2.3
892,-14.825,1.775
893,-14.825,2.8
894,-14.825,1.85
895,-14.825,2.05
896,-14.825,2.525
897,-14.825,2.5
898,-14.825,2.075
899,-14.825,2.25
900,-14.825,1.35
901,-14.825,2.95
902,-14.825,1.8
903,-14.825,2.35
904,-14.825,2.3
905,-14.825,2.4
906,-14.825,1.625
907,-14.825,2.25
908,-14.825,2.0
909,-14.825,2.275
910,-14.825,2.325
911,-14.825,2.125
912,-14.825,1.8
913,-14.825,1.525
914,-14.825,2.4
915,-14.825,2.125
916,-14.825,2.125
917,-14.825,1.5
918,-14.825,2.425
919,-14.825,2.575
920,-14.825,3.0
921,-14.825,2.475
922,-14.825,2.775
923,-14.825,2.175
924,-14.825,2.375
925,-14.825,1.975
926,-14.825,1.975
927,-14.825,2.45
928,-14.825,2.175
929,-14.825,1.625
930,-14.825,2.075
931,-14.825,1.725
932,-14.825,2.1
933,-14.825,2.4
934,-14.825,2.15
935,-14.825,3.8
936,-14.825,2.875
937,-14.825,1.625
938,-14.825,2.25
939,-14.825,2.2
940,-14.825,2.15
941,-14.825,2.375
942,-14.825,2.225
943,-14.825,2.05
944,-14.825,1.625
945,-14.825,2.425
946,-14.825,1.875
947,-14.825,2.975
948,-14.825,2.4
949,-14.825,2.35
950,-14.85,2.1
951,-14.85,1.2
952,-14.85,2.225
953,-14.85,1.95
954,-14.85,2.3
955,-14.85,2.025
956,-14.85,2.575
957,-14.85,3.0
958,-14.85,2.025
959,-14.85,2.425
960,-14.85,2.4
961,-14.85,2.2
962,-14.85,2.5
963,-14.85,2.5
964,-14.85,1.65
965,-14.85,2.15
966,-14.85,2.3
967,-14.85,2.125
968,-14.85,2.325
969,-14.85,1.925
970,-14.85,1.925
971,-14.85,2.5
972,-14.85,1.85
973,-14.85,2.075
974,-14.85,2.225
975,-14.85,3.175
976,-14.875,2.075
977,-14.875,2.0
978,-14.875,1.875
979,-14.95,2.975
980,-14.95,1.875
981,-14.95,2.125
982,-14.95,1.85
983,-14.95,1.6
984,-14.95,1.75
985,-14.95,2.35
986,-14.95,1.8
987,-14.95,2.05
988,-14.95,2.95
989,-14.95,1.425
990,-14.95,2.975
991,-14.95,2.525
992,-14.95,2.475
993,-14.95,2.025
994,-14.95,2.125
995,-14.95,2.2
996,-14.95,1.6
997,-14.95,2.275
998,-14.95,2.45
999,-14.95,3.025
1000,-14.95,1.6
