Experiment: scoreverloop Hillclimber,"randomhillcimber, 3d, sequence 7, it: 1000, gemiddelde van 40 keer: iteraties, gem_score, gem_errors"
644,-24.2,2.15
645,-24.2,1.925
646,-24.2,2.5
647,-24.2,2.4
648,-24.2,1.95
649,-24.2,2.8
650,-24.2,2.525
651,-24.2,2.325
652,-24.2,2.65
653,-24.2,2.05
654,-24.225,1.975
655,-24.225,2.275
656,-24.225,1.55
657,-24.225,1.725
658,-24.3,2.6
659,-24.3,2.025
660,-24.3,1.475
661,-24.3,2.225
662,-24.3,1.675
663,-24.325,2.525
664,-24.325,1.875
665,-24.325,1.875
666,-24.325,1.975
667,-24.325,2.725
668,-24.325,2.325
669,-24.325,2.575
670,-24.325,2.4
671,-24.325,2.45
672,-24.35,2.65
673,-24.35,2.825
674,-24.35,1.425
675,-24.35,2.55
676,-24.35,2.425
677,-24.35,1.5
678,-24.35,2.675
679,-24.35,2.275
680,-24.35,2.75
681,-24.35,1.45
682,-24.35,2.0
683,-24.425,2.075
684,-24.425,1.275
685,-24.45,1.5
686,-24.45,3.1
687,-24.45,2.85
688,-24.45,2.05
689,-24.45,2.925
690,-24.45,1.725
691,-24.45,2.125
692,-24.45,2.3
693,-24.45,1.975
694,-24.45,1.9
695,-24.45,2.175
696,-24.45,1.875
697,-24.45,1.85
698,-24.45,1.925
699,-24.45,2.775
700,-24.45,1.95
701,-24.45,2.2
702,-24.45,2.025
703,-24.45,1.375
704,-24.475,2.35
705,-24.475,2.225
706,-24.475,1.15
707,-24.475,2.55
708,-24.475,2.2
709,-24.475,1.725
710,-24.475,1.45
711,-24.475,1.75
712,-24.475,2.0
713,-24.475,2.775
714,-24.475,1.35
715,-24.475,2.75
716,-24.475,2.4
717,-24.475,2.275
718,-24.475,2.775
719,-24.5,1.5
720,-24.5,2.175
721,-24.5,2.55
722,-24.5,2.65
723,-24.5,2.25
724,-24.5,2.55
725,-24.5,1.8
726,-24.5,2.8
727,-24.5,2.825
728,-24.5,1.95
729,-24.5,2.175
730,-24.5,2.975
731,-24.5,2.325
732,-24.5,2.025
733,-24.5,1.9
734,-24.5,2.55
735,-24.525,1.8
736,-24.525,2.3
737,-24.525,1.95
738,-24.525,2.5
739,-24.525,1.85
740,-24.55,2.275
741,-24.55,1.9
742,-24.55,1.925
743,-24.55,1.775
744,-24.55,2.425
745,-24.55,1.975
746,-24.625,2.375
747,-24.625,2.375
748,-24.625,2.9
749,-24.625,2.55
750,-24.625,2.075
751,-24.625,1.825
752,-24.625,1.9
753,-24.625,1.675
754,-24.625,2.3
755,-24.625,2.525
756,-24.625,2.15
757,-24.625,2.425
758,-24.625,2.7
759,-24.625,2.25
760,-24.625,1.75
761,-24.625,1.975
762,-24.625,2.175
763,-24.625,2.375
764,-24.625,2.1
765,-24.625,1.85
766,-24.625,2.125
767,-24.65,1.825
768,-24.65,2.5
769,-24.65,2.55
770,-24.65,2.125
771,-24.65,1.9
772,-24.65,2.35
773,-24.65,2.275
774,-24.65,1.725
775,-24.7,1.95
776,-24.7,2.325
777,-24.7,2.225
778,-24.7,1.6
779,-24.7,2.375
780,-24.7,2.4
781,-24.7,2.575
782,-24.7,1.725
783,-24.7,1.95
784,-24.7,2.275
785,-24.725,2.525
786,-24.725,1.775
787,-24.725,2.25
788,-24.725,2.2
789,-24.725,2.225
790,-24.725,2.25
791,-24.725,1.8
792,-24.725,2.525
793,-24.725,1.925
794,-24.725,2.375
795,-24.725,2.2
796,-24.725,3.0
