Experiment: cooling schedule exponentieel 2,"straight simulatedannealing, 2d, sequence 1, it: 10000, gemiddelde van 40 keer, formule: T_current = T_begin * math.pow((T_end / T_begin), ((current_iteration * 2 ) / total_iterations))"
1848,-0.975
1849,-1.075
1850,-1.15
1851,-1.15
1852,-1.1
1853,-1.025
1854,-0.925
1855,-0.9
1856,-0.925
1857,-0.875
1858,-0.975
1859,-0.95
1860,-0.85
1861,-0.825
1862,-0.85
1863,-0.975
1864,-0.85
1865,-0.9
1866,-0.85
1867,-1.0
1868,-1.025
1869,-0.875
1870,-0.85
1871,-1.075
1872,-1.175
1873,-1.275
1874,-1.1
1875,-1.075
1876,-1.1
1877,-1.15
1878,-1.1
1879,-1.175
1880,-1.075
1881,-0.825
1882,-0.8
1883,-0.8
1884,-0.725
1885,-0.675
1886,-0.6
1887,-0.725
1888,-0.875
1889,-0.875
1890,-0.725
1891,-0.8
1892,-0.95
1893,-1.075
1894,-1.15
1895,-1.125
1896,-1.15
1897,-1.1
1898,-1.075
1899,-0.875
1900,-0.95
1901,-1.025
1902,-1.05
1903,-0.825
1904,-0.825
1905,-0.95
1906,-0.95
1907,-0.775
1908,-0.75
1909,-0.85
1910,-0.775
1911,-0.775
1912,-0.7
1913,-0.875
1914,-0.8
1915,-0.775
1916,-0.9
1917,-0.9
1918,-0.8
1919,-0.8
1920,-0.75
1921,-0.75
1922,-0.875
1923,-0.675
1924,-0.925
1925,-1.0
1926,-0.875
1927,-0.75
1928,-0.9
1929,-0.825
1930,-0.8
1931,-0.8
1932,-0.975
1933,-1.0
1934,-1.0
1935,-0.925
1936,-0.875
1937,-0.575
1938,-0.7
1939,-0.575
1940,-0.65
1941,-0.7
1942,-0.575
1943,-0.725
1944,-0.8
1945,-0.7
1946,-0.725
1947,-0.775
1948,-0.925
1949,-0.925
1950,-0.75
1951,-0.775
1952,-0.825
1953,-0.875
1954,-0.8
1955,-0.775
1956,-0.875
1957,-0.85
1958,-0.825
1959,-0.8
1960,-0.675
1961,-0.725
1962,-0.8
1963,-0.725
1964,-0.675
1965,-0.825
1966,-0.9
1967,-0.8
1968,-0.775
1969,-0.75
1970,-0.775
1971,-0.7
1972,-0.7
1973,-0.85
1974,-0.85
1975,-0.85
1976,-0.875
1977,-0.95
1978,-0.875
1979,-0.875
1980,-0.95
1981,-0.8
1982,-0.725
1983,-0.75
1984,-0.7
1985,-0.775
1986,-0.65
1987,-0.775
1988,-0.825
1989,-0.9
1990,-0.925
1991,-0.975
1992,-0.9
1993,-0.875
1994,-0.9
1995,-0.9
1996,-0.925
1997,-0.8
1998,-0.725
1999,-0.625
2000,-0.85
2001,-0.7
2002,-0.75
2003,-0.775
2004,-0.925
2005,-1.05
2006,-0.9
2007,-0.775
2008,-0.775
2009,-0.75
2010,-0.775
2011,-0.9
2012,-0.95
2013,-1.0
2014,-1.0
2015,-0.975
2016,-0.775
2017,-0.875
2018,-0.9
2019,-0.825
2020,-0.75
2021,-0.775
2022,-0.9
2023,-1.025
2024,-1.1
2025,-0.95
2026,-0.925
2027,-0.875
2028,-1.05
2029,-0.825
2030,-0.875
2031,-0.95
2032,-0.975
2033,-0.925
2034,-0.9
2035,-0.825
2036,-0.8
2037,-0.75
2038,-0.9
2039,-1.075
2040,-0.975
2041,-0.9
2042,-0.875
2043,-0.8
2044,-0.725
2045,-0.775
2046,-0.7
2047,-0.7
2048,-0.675
2049,-0.625
2050,-0.725
2051,-0.575
2052,-0.625
2053,-0.75
2054,-0.725
2055,-0.85
2056,-0.7
2057,-0.6
2058,-0.7
2059,-0.85
2060,-0.85
2061,-0.825
2062,-0.75
2063,-0.8
2064,-0.675
2065,-0.7
2066,-0.725
2067,-0.75
2068,-0.75
2069,-0.75
2070,-0.75
2071,-0.625
2072,-0.625
2073,-0.7
2074,-0.65
2075,-0.775
2076,-0.7
2077,-0.65
2078,-0.775
2079,-0.95
2080,-0.9
2081,-0.9
2082,-0.9
2083,-0.95
2084,-0.925
2085,-0.775
2086,-0.8
2087,-0.875
2088,-0.775
2089,-0.875
2090,-0.775
2091,-0.85
2092,-0.95
2093,-1.075
2094,-0.925
2095,-0.95
2096,-0.875
2097,-0.975
2098,-0.8
2099,-0.9
2100,-0.925
2101,-0.875
2102,-0.85
2103,-0.7
2104,-0.8
2105,-0.875
2106,-0.675
2107,-0.825
2108,-0.7
2109,-0.775
2110,-0.775
2111,-0.9
2112,-0.675
2113,-0.675
2114,-0.65
2115,-0.7
2116,-0.7
2117,-0.775
2118,-0.75
2119,-0.95
2120,-0.95
2121,-1.025
2122,-0.925
2123,-0.875
2124,-0.95
2125,-0.975
2126,-0.95
2127,-0.75
2128,-0.75
2129,-0.825
2130,-0.85
2131,-0.925
2132,-0.775
2133,-0.875
2134,-1.025
2135,-0.9
2136,-1.025
2137,-0.975
2138,-0.925
2139,-1.0
2140,-1.025
2141,-0.975
2142,-0.85
2143,-0.725
2144,-0.775
2145,-0.8
2146,-0.725
2147,-0.85
2148,-0.8
2149,-0.875
2150,-0.975
2151,-1.0
2152,-0.8
2153,-0.9
2154,-1.025
2155,-0.95
2156,-1.025
2157,-0.975
2158,-0.95
2159,-1.025
2160,-0.875
2161,-0.975
2162,-1.075
2163,-1.1
2164,-0.9
2165,-0.65
2166,-0.925
2167,-0.875
2168,-1.0
2169,-0.975
2170,-0.85
2171,-0.95
2172,-0.975
2173,-1.2
2174,-1.025
2175,-0.925
2176,-1.15
2177,-1.05
2178,-0.975
2179,-1.0
2180,-0.875
2181,-0.975
2182,-1.05
2183,-0.875
2184,-1.1
2185,-1.1
2186,-1.1
2187,-1.2
2188,-0.925
2189,-0.9
2190,-1.025
2191,-0.925
2192,-0.925
2193,-0.95
2194,-1.025
2195,-0.925
2196,-0.9
2197,-0.85
2198,-1.05
2199,-1.125
2200,-1.0
2201,-0.975
2202,-0.725
2203,-0.9
2204,-0.775
2205,-0.75
2206,-0.65
2207,-0.65
2208,-0.725
2209,-0.725
2210,-0.775
2211,-0.7
2212,-0.7
2213,-0.875
2214,-0.85
2215,-0.9
2216,-0.975
2217,-0.65
2218,-0.7
2219,-0.725
2220,-0.675
2221,-0.825
2222,-0.95
2223,-0.925
2224,-0.775
2225,-1.0
2226,-1.025
2227,-0.775
2228,-0.925
2229,-0.875
2230,-0.975
2231,-0.925
2232,-1.05
2233,-1.0
2234,-0.825
2235,-0.75
2236,-0.75
2237,-0.775
2238,-0.85
2239,-0.875
2240,-0.8
2241,-0.9
2242,-0.875
2243,-0.9
2244,-0.875
2245,-0.875
2246,-0.775
2247,-0.9
2248,-0.95
2249,-0.975
2250,-0.825
2251,-0.75
2252,-0.85
2253,-0.8
2254,-0.825
2255,-0.85
2256,-0.875
2257,-1.125
2258,-0.95
2259,-1.0
2260,-0.85
2261,-0.875
2262,-0.875
2263,-1.125
2264,-1.075
2265,-0.875
2266,-0.975
2267,-1.1
2268,-0.9
2269,-0.775
2270,-0.875
2271,-0.825
2272,-0.9
2273,-0.95
2274,-1.05
2275,-1.125
2276,-0.925
2277,-1.0
2278,-1.075
2279,-1.075
2280,-1.15
2281,-1.125
2282,-1.05
2283,-1.05
2284,-0.95
2285,-0.95
2286,-0.85
2287,-0.85
2288,-0.925
2289,-1.025
2290,-0.975
2291,-1.0
2292,-0.75
2293,-0.675
2294,-0.725
2295,-0.75
2296,-0.925
2297,-0.8
2298,-0.625
2299,-0.65
2300,-0.7
2301,-0.8
2302,-0.8
2303,-0.85
2304,-0.75
2305,-0.8
2306,-0.725
2307,-0.6
2308,-0.575
2309,-0.825
2310,-0.85
2311,-0.8
2312,-0.9
2313,-0.925
2314,-0.925
2315,-1.075
2316,-1.1
2317,-0.9
2318,-0.9
2319,-0.9
2320,-1.0
2321,-0.825
2322,-0.675
2323,-0.65
2324,-0.775
2325,-0.65
2326,-0.75
2327,-0.625
2328,-0.65
2329,-0.725
2330,-0.825
2331,-0.825
2332,-0.975
2333,-1.05
2334,-0.825
2335,-0.95
2336,-0.95
2337,-0.85
2338,-0.7
2339,-0.625
2340,-0.7
2341,-0.85
2342,-0.9
2343,-0.825
2344,-0.925
2345,-0.675
2346,-0.775
2347,-0.8
2348,-1.075
2349,-1.2
2350,-1.1
2351,-0.975
2352,-1.05
2353,-0.925
2354,-0.875
2355,-0.925
2356,-0.725
2357,-0.825
2358,-0.75
2359,-0.725
2360,-0.75
2361,-0.775
2362,-0.65
2363,-0.85
2364,-0.9
2365,-0.9
2366,-0.925
2367,-0.95
2368,-0.85
2369,-0.875
2370,-0.875
2371,-0.875
2372,-1.05
2373,-1.025
2374,-1.075
2375,-1.0
2376,-1.1
2377,-1.225
2378,-1.175
2379,-0.95
2380,-1.075
2381,-1.025
2382,-0.975
2383,-0.75
2384,-0.975
2385,-1.05
2386,-1.15
2387,-1.125
2388,-1.05
2389,-1.025
2390,-1.2
2391,-1.05
2392,-0.975
2393,-0.85
2394,-0.775
2395,-0.775
2396,-0.7
2397,-0.75
2398,-0.8
2399,-0.75
2400,-1.0
2401,-1.05
2402,-0.9
2403,-0.9
2404,-1.025
2405,-0.975
2406,-0.825
2407,-0.85
2408,-0.9
2409,-1.1
2410,-0.875
2411,-0.825
2412,-0.7
2413,-0.725
2414,-0.75
2415,-0.8
2416,-0.625
2417,-0.575
2418,-0.55
2419,-0.625
2420,-0.6
2421,-0.725
2422,-0.725
2423,-0.65
2424,-0.825
2425,-0.875
2426,-0.775
2427,-0.9
2428,-1.125
2429,-1.175
2430,-1.0
2431,-0.8
2432,-0.775
2433,-1.025
2434,-0.975
2435,-0.725
2436,-0.725
2437,-0.975
2438,-0.75
2439,-0.775
2440,-0.975
2441,-1.025
2442,-0.8
2443,-0.725
2444,-0.825
2445,-0.9
2446,-0.875
2447,-0.725
2448,-0.775
2449,-0.725
2450,-0.825
2451,-0.95
2452,-0.775
2453,-0.8
2454,-0.65
2455,-0.625
2456,-0.75
2457,-0.8
2458,-1.025
2459,-1.1
2460,-1.15
2461,-1.05
2462,-1.15
2463,-0.9
2464,-0.95
2465,-0.95
2466,-1.025
2467,-1.175
2468,-1.175
2469,-1.125
2470,-1.3
2471,-1.175
2472,-1.05
2473,-1.05
2474,-1.2
2475,-0.925
2476,-0.9
2477,-0.975
2478,-1.0
2479,-1.05
2480,-0.975
2481,-1.0
2482,-1.05
2483,-1.025
2484,-1.2
2485,-1.075
2486,-1.125
2487,-1.075
2488,-1.15
2489,-1.075
2490,-1.1
2491,-1.05
2492,-1.075
2493,-0.975
2494,-0.925
2495,-0.825
2496,-0.85
2497,-0.75
2498,-1.0
2499,-1.075
2500,-1.05
2501,-1.0
2502,-0.975
2503,-0.875
2504,-0.85
2505,-0.875
2506,-1.05
2507,-0.85
2508,-0.875
2509,-0.825
2510,-0.7
2511,-0.85
2512,-0.775
2513,-0.8
2514,-0.75
2515,-0.825
2516,-0.825
2517,-0.8
2518,-0.8
2519,-0.85
2520,-0.725
2521,-0.775
2522,-0.775
2523,-0.675
2524,-0.525
2525,-0.525
2526,-0.45
2527,-0.65
2528,-0.7
2529,-0.75
2530,-0.7
2531,-0.925
2532,-0.85
2533,-0.8
2534,-0.925
2535,-1.0
2536,-0.825
2537,-0.825
2538,-0.75
2539,-0.875
2540,-0.775
2541,-0.875
2542,-0.925
2543,-0.85
2544,-0.75
2545,-0.75
2546,-0.875
2547,-0.85
2548,-1.1
2549,-1.125
2550,-0.825
2551,-0.825
2552,-0.75
2553,-0.8
2554,-0.675
2555,-0.85
2556,-0.825
2557,-0.775
2558,-0.8
2559,-0.7
2560,-0.65
2561,-0.65
2562,-0.725
2563,-0.675
2564,-0.65
2565,-0.55
2566,-0.55
2567,-0.625
2568,-0.675
2569,-0.675
2570,-0.7
2571,-0.625
2572,-0.675
2573,-0.75
2574,-0.675
2575,-0.65
2576,-0.65
2577,-0.525
2578,-0.55
2579,-0.65
2580,-0.8
2581,-0.6
2582,-0.725
2583,-0.75
2584,-0.7
2585,-0.625
2586,-0.8
2587,-0.75
2588,-0.725
2589,-0.725
2590,-0.925
2591,-0.875
2592,-1.075
2593,-0.925
2594,-0.8
2595,-0.85
2596,-0.8
2597,-0.9
2598,-0.875
2599,-1.075
2600,-0.875
2601,-0.85
2602,-0.925
2603,-0.85
2604,-0.9
2605,-0.775
2606,-0.675
2607,-0.7
2608,-0.775
2609,-0.7
2610,-0.675
2611,-0.5
2612,-0.575
2613,-0.6
2614,-0.6
2615,-0.525
2616,-0.55
2617,-0.8
2618,-0.775
2619,-0.75
2620,-0.8
2621,-0.9
2622,-0.8
2623,-0.775
2624,-0.8
2625,-0.975
2626,-0.925
2627,-0.65
2628,-0.625
2629,-0.65
2630,-0.75
2631,-0.875
2632,-0.95
2633,-0.925
2634,-0.9
2635,-0.775
2636,-0.725
2637,-0.75
2638,-0.9
2639,-0.825
2640,-0.825
2641,-0.675
2642,-0.75
2643,-0.825
2644,-0.8
2645,-0.875
2646,-0.95
2647,-0.725
2648,-0.625
2649,-0.8
2650,-0.9
2651,-0.875
2652,-0.875
2653,-0.975
2654,-1.0
2655,-0.825
2656,-0.75
2657,-0.825
2658,-0.775
2659,-0.8
2660,-0.8
2661,-0.9
2662,-1.025
2663,-0.95
2664,-0.675
2665,-0.75
2666,-0.7
2667,-0.725
2668,-0.725
2669,-0.65
2670,-0.75
2671,-0.85
2672,-0.775
2673,-0.8
2674,-0.825
2675,-0.9
2676,-0.75
2677,-0.65
2678,-0.725
2679,-0.775
2680,-0.725
2681,-0.825
2682,-0.65
2683,-0.675
2684,-0.875
2685,-1.025
2686,-1.075
2687,-1.025
2688,-0.85
2689,-0.7
2690,-0.725
2691,-0.775
2692,-0.825
2693,-1.025
2694,-1.0
2695,-1.1
2696,-1.05
2697,-0.95
2698,-0.85
2699,-0.825
2700,-0.8
2701,-0.925
2702,-0.925
2703,-0.8
2704,-0.825
2705,-0.95
2706,-1.025
2707,-1.15
2708,-1.2
2709,-1.1
2710,-1.25
2711,-1.175
2712,-1.025
2713,-0.975
2714,-1.05
2715,-1.0
2716,-1.125
2717,-1.025
2718,-0.975
2719,-1.075
2720,-1.025
2721,-0.875
2722,-1.025
2723,-0.925
2724,-1.1
2725,-0.95
2726,-1.15
2727,-1.15
2728,-1.325
2729,-1.15
2730,-1.0
2731,-1.0
2732,-1.075
2733,-1.125
2734,-0.85
2735,-0.775
2736,-0.875
2737,-0.775
2738,-0.975
2739,-0.95
2740,-1.1
2741,-1.275
2742,-1.15
2743,-1.025
2744,-1.175
2745,-1.1
2746,-0.975
2747,-0.95
2748,-1.025
2749,-0.9
2750,-0.9
2751,-0.975
2752,-0.9
2753,-0.925
2754,-0.95
2755,-0.975
2756,-0.95
2757,-1.0
2758,-0.9
2759,-0.975
2760,-0.9
2761,-0.975
2762,-0.925
2763,-0.85
2764,-0.875
2765,-0.8
2766,-0.925
2767,-0.95
2768,-0.975
2769,-0.975
2770,-1.025
2771,-1.1
2772,-1.125
2773,-0.95
2774,-1.05
2775,-1.025
2776,-1.05
2777,-1.025
2778,-1.125
2779,-1.175
2780,-1.125
2781,-1.025
2782,-1.075
2783,-1.2
2784,-1.1
2785,-1.125
2786,-1.05
2787,-0.975
2788,-1.025
2789,-1.025
2790,-1.225
2791,-1.175
2792,-1.075
2793,-1.0
2794,-1.0
2795,-0.875
2796,-0.925
2797,-1.075
2798,-1.1
2799,-1.075
2800,-1.15
2801,-1.125
2802,-1.175
2803,-1.05
2804,-1.2
2805,-0.925
2806,-0.875
2807,-0.975
2808,-1.075
2809,-0.825
2810,-0.95
2811,-0.925
2812,-0.9
2813,-0.95
2814,-0.975
2815,-0.875
2816,-0.8
2817,-0.875
2818,-1.075
2819,-1.05
2820,-0.95
2821,-1.05
2822,-0.75
2823,-0.925
2824,-1.025
2825,-1.125
2826,-1.0
2827,-1.05
2828,-1.025
2829,-0.95
2830,-0.825
2831,-0.85
2832,-0.85
2833,-0.65
2834,-0.825
2835,-0.9
2836,-0.95
2837,-0.75
2838,-0.75
2839,-0.7
2840,-0.825
2841,-0.925
2842,-1.0
2843,-0.85
2844,-0.875
2845,-0.9
2846,-1.0
2847,-1.0
2848,-1.05
2849,-1.0
2850,-1.025
2851,-1.175
2852,-1.025
2853,-1.125
2854,-0.925
2855,-0.8
2856,-0.7
2857,-0.825
2858,-0.825
2859,-0.975
2860,-0.825
2861,-0.975
2862,-0.925
2863,-1.1
2864,-0.95
2865,-0.625
2866,-0.7
2867,-0.675
2868,-0.725
2869,-0.8
2870,-0.725
2871,-0.875
2872,-0.85
2873,-0.9
2874,-0.9
2875,-0.85
2876,-0.575
2877,-0.85
2878,-0.75
2879,-0.8
2880,-0.65
2881,-0.725
2882,-0.8
2883,-0.85
2884,-0.875
2885,-0.925
2886,-1.0
2887,-0.95
2888,-0.925
2889,-1.15
2890,-1.025
2891,-0.95
2892,-1.225
2893,-0.925
2894,-0.9
2895,-0.925
2896,-1.075
2897,-0.95
2898,-0.975
2899,-1.175
2900,-1.15
2901,-1.1
2902,-1.125
2903,-1.15
2904,-1.025
2905,-0.925
2906,-0.95
2907,-1.075
2908,-1.1
2909,-1.05
2910,-1.375
2911,-1.05
2912,-1.2
2913,-1.2
2914,-0.85
2915,-0.975
2916,-0.975
2917,-0.95
2918,-1.1
2919,-1.1
2920,-1.05
2921,-1.025
2922,-1.025
2923,-1.15
2924,-1.0
2925,-1.0
2926,-0.975
2927,-1.225
2928,-1.4
2929,-1.175
2930,-1.0
2931,-0.95
2932,-1.05
2933,-1.0
2934,-1.025
2935,-1.0
2936,-0.9
2937,-0.925
2938,-0.825
2939,-1.025
2940,-1.1
2941,-1.075
2942,-1.275
2943,-1.075
2944,-1.225
2945,-1.35
2946,-1.125
2947,-1.1
2948,-1.175
2949,-1.125
2950,-1.025
2951,-1.1
2952,-1.05
2953,-1.15
2954,-1.3
2955,-1.125
2956,-1.05
2957,-1.15
2958,-1.175
2959,-1.0
2960,-1.15
2961,-1.125
2962,-1.15
2963,-1.075
2964,-0.875
2965,-1.025
2966,-1.1
2967,-1.075
2968,-0.875
2969,-0.8
2970,-0.825
2971,-0.875
2972,-0.775
2973,-0.65
2974,-0.7
2975,-0.775
2976,-0.825
2977,-0.675
2978,-0.675
2979,-0.775
2980,-0.95
2981,-0.85
2982,-0.975
2983,-1.1
2984,-0.95
2985,-0.9
2986,-0.95
2987,-0.95
2988,-0.975
2989,-1.025
2990,-0.925
2991,-0.925
2992,-0.825
2993,-0.875
2994,-0.85
2995,-1.0
2996,-0.975
2997,-0.975
2998,-0.975
2999,-1.0
3000,-1.175
3001,-1.15
3002,-1.175
3003,-1.175
3004,-1.2
3005,-1.1
3006,-0.875
3007,-0.8
3008,-0.875
3009,-1.125
3010,-1.1
3011,-1.05
3012,-1.175
3013,-1.25
3014,-1.05
3015,-0.95
3016,-0.925
3017,-0.85
3018,-0.925
3019,-0.9
3020,-1.075
3021,-1.1
3022,-1.125
3023,-1.225
3024,-1.05
3025,-1.175
3026,-1.225
3027,-1.225
3028,-1.0
3029,-0.775
3030,-0.95
3031,-0.775
3032,-0.975
3033,-0.975
3034,-0.95
3035,-1.0
3036,-0.95
3037,-1.125
3038,-1.175
3039,-0.9
3040,-1.0
3041,-0.95
3042,-0.975
3043,-1.125
3044,-1.025
3045,-0.925
3046,-0.975
3047,-0.825
3048,-0.775
3049,-0.875
3050,-0.925
3051,-0.975
3052,-0.975
3053,-0.95
3054,-0.925
3055,-1.025
3056,-0.8
3057,-0.85
3058,-0.775
3059,-0.775
3060,-0.8
3061,-0.8
3062,-0.75
3063,-0.775
3064,-0.725
3065,-0.9
3066,-0.825
3067,-0.7
3068,-0.85
3069,-1.025
3070,-1.025
3071,-0.9
3072,-0.85
3073,-0.875
3074,-0.8
3075,-0.8
3076,-0.825
3077,-0.95
3078,-0.925
3079,-0.825
3080,-0.75
3081,-0.725
3082,-0.9
3083,-0.85
3084,-1.025
3085,-1.05
3086,-0.85
3087,-0.7
3088,-0.675
3089,-0.95
3090,-0.875
3091,-0.9
3092,-1.0
3093,-1.05
3094,-1.075
3095,-0.9
3096,-1.075
3097,-1.2
3098,-1.1
3099,-1.025
3100,-1.0
3101,-0.95
3102,-1.225
3103,-1.2
3104,-1.175
3105,-1.275
3106,-1.075
3107,-1.05
3108,-1.175
3109,-1.075
3110,-0.9
3111,-0.85
3112,-0.7
3113,-0.75
3114,-0.95
3115,-1.075
3116,-1.275
3117,-1.175
3118,-0.95
3119,-1.075
3120,-1.0
3121,-1.15
3122,-1.2
3123,-1.0
3124,-1.075
3125,-1.1
3126,-0.975
3127,-1.0
3128,-1.025
3129,-1.075
3130,-1.15
3131,-1.1
3132,-1.2
3133,-1.075
3134,-1.05
3135,-0.925
3136,-1.0
3137,-0.975
3138,-1.125
3139,-0.975
3140,-0.975
3141,-1.0
3142,-1.075
3143,-0.975
3144,-0.9
3145,-0.975
3146,-1.025
3147,-1.025
3148,-1.0
3149,-0.975
3150,-1.025
3151,-0.95
3152,-0.95
3153,-1.0
3154,-1.175
3155,-1.075
3156,-0.95
3157,-1.0
3158,-0.925
3159,-0.95
3160,-1.0
3161,-0.95
3162,-0.875
3163,-0.8
3164,-0.975
3165,-0.825
3166,-0.825
3167,-0.825
3168,-0.9
3169,-1.15
3170,-0.975
3171,-1.05
3172,-1.05
3173,-1.0
3174,-0.975
3175,-1.15
3176,-1.025
3177,-0.975
3178,-0.875
3179,-1.05
3180,-0.9
3181,-0.775
3182,-0.825
3183,-0.7
3184,-0.8
3185,-0.875
3186,-0.95
3187,-0.85
3188,-0.975
3189,-0.825
3190,-0.975
3191,-0.85
3192,-0.675
3193,-0.675
3194,-0.8
3195,-0.675
3196,-0.825
3197,-0.8
3198,-0.85
3199,-0.925
3200,-0.975
3201,-1.15
3202,-1.1
3203,-1.05
3204,-1.1
3205,-1.05
3206,-0.925
3207,-0.85
3208,-0.975
3209,-0.875
3210,-0.925
3211,-0.925
3212,-0.875
3213,-0.85
3214,-1.05
3215,-0.975
3216,-0.9
3217,-0.9
3218,-0.8
3219,-0.9
3220,-1.0
3221,-1.0
3222,-0.9
3223,-0.975
3224,-0.975
3225,-0.9
3226,-0.95
3227,-1.075
3228,-1.025
3229,-0.975
3230,-0.875
3231,-0.725
3232,-0.825
3233,-0.7
3234,-0.825
3235,-0.925
3236,-0.95
3237,-0.875
3238,-0.85
3239,-0.8
3240,-0.925
3241,-0.925
3242,-0.925
3243,-0.725
3244,-0.725
3245,-0.825
3246,-0.825
3247,-0.675
3248,-0.775
3249,-0.775
3250,-0.85
3251,-0.85
3252,-0.775
3253,-0.7
3254,-0.625
3255,-0.525
3256,-0.625
3257,-0.675
3258,-0.575
3259,-0.7
3260,-0.85
3261,-0.775
3262,-0.775
3263,-0.65
3264,-0.825
3265,-0.65
3266,-0.8
3267,-0.875
3268,-0.775
3269,-0.8
3270,-0.75
3271,-0.8
3272,-0.95
3273,-1.0
3274,-0.85
3275,-0.825
3276,-0.7
3277,-0.725
3278,-0.825
3279,-0.875
3280,-0.8
3281,-0.9
3282,-0.95
3283,-1.075
3284,-1.075
3285,-0.95
3286,-0.975
3287,-0.9
3288,-0.9
3289,-1.075
3290,-1.025
3291,-0.825
3292,-0.75
3293,-0.875
3294,-0.875
3295,-0.8
3296,-0.825
3297,-0.75
3298,-0.6
3299,-0.55
3300,-0.825
3301,-0.725
3302,-0.95
3303,-0.875
3304,-0.8
3305,-0.875
3306,-0.9
3307,-0.825
3308,-0.775
3309,-0.75
3310,-0.975
3311,-1.025
3312,-1.1
3313,-1.0
3314,-0.8
3315,-0.825
3316,-0.775
3317,-0.875
3318,-0.925
3319,-1.025
3320,-0.95
3321,-1.1
3322,-1.0
3323,-0.95
3324,-0.95
3325,-0.925
3326,-0.85
3327,-0.975
3328,-1.175
3329,-1.2
3330,-0.975
3331,-1.15
3332,-1.075
3333,-0.925
3334,-0.775
3335,-0.9
3336,-0.9
3337,-0.975
3338,-1.15
3339,-0.95
3340,-1.075
3341,-1.225
3342,-1.3
3343,-1.225
3344,-1.075
3345,-1.025
3346,-1.025
3347,-1.05
3348,-0.9
3349,-0.85
3350,-0.85
3351,-0.875
3352,-0.925
3353,-0.875
3354,-0.9
3355,-1.05
3356,-1.0
3357,-1.025
3358,-0.9
3359,-0.725
3360,-0.75
3361,-0.875
3362,-0.925
3363,-0.85
3364,-0.9
3365,-0.7
3366,-0.775
3367,-0.9
3368,-0.875
3369,-0.975
3370,-0.925
3371,-0.975
3372,-0.9
3373,-1.025
3374,-0.925
3375,-0.975
3376,-1.025
3377,-0.875
3378,-1.075
3379,-1.125
3380,-0.975
3381,-0.95
3382,-0.875
3383,-0.725
3384,-0.925
3385,-0.925
3386,-1.025
3387,-1.125
3388,-1.075
3389,-1.1
3390,-0.975
3391,-1.0
3392,-0.95
3393,-1.0
3394,-0.95
3395,-0.9
3396,-0.95
3397,-1.0
3398,-0.95
3399,-0.925
3400,-0.925
3401,-0.925
3402,-0.95
3403,-0.925
3404,-1.1
3405,-1.1
3406,-1.05
3407,-1.05
3408,-1.075
3409,-1.025
3410,-1.125
3411,-1.075
3412,-0.925
3413,-0.9
3414,-0.8
3415,-0.975
3416,-0.925
3417,-0.85
3418,-0.925
3419,-1.05
3420,-1.025
3421,-1.15
3422,-1.2
3423,-1.025
3424,-0.9
3425,-1.0
3426,-1.075
3427,-1.05
3428,-1.25
3429,-1.15
3430,-0.925
3431,-1.025
3432,-0.95
3433,-0.975
3434,-0.875
3435,-0.975
3436,-0.85
3437,-0.825
3438,-0.95
3439,-1.225
3440,-1.05
3441,-1.075
3442,-0.975
3443,-0.825
3444,-0.825
3445,-0.85
3446,-0.775
3447,-0.825
3448,-0.75
3449,-0.85
3450,-0.925
3451,-1.025
3452,-1.05
3453,-0.75
3454,-0.875
3455,-0.9
3456,-0.75
3457,-0.775
3458,-0.875
3459,-1.075
3460,-1.025
3461,-1.1
3462,-1.2
3463,-1.025
3464,-0.9
3465,-0.85
3466,-0.85
3467,-0.95
3468,-1.025
3469,-1.075
3470,-1.05
3471,-0.9
3472,-0.9
3473,-0.975
3474,-0.875
3475,-0.8
3476,-0.825
3477,-0.9
3478,-0.975
3479,-0.9
3480,-0.875
3481,-0.9
3482,-0.875
3483,-0.875
3484,-0.775
3485,-0.85
3486,-0.775
3487,-0.8
3488,-0.975
3489,-1.175
3490,-1.0
3491,-1.05
3492,-1.05
3493,-1.175
3494,-1.1
3495,-0.95
3496,-0.925
3497,-0.875
3498,-1.075
3499,-1.0
3500,-1.1
3501,-1.2
3502,-1.125
3503,-1.075
3504,-1.125
3505,-1.175
3506,-1.125
3507,-1.0
3508,-0.95
3509,-1.025
3510,-1.125
3511,-1.225
3512,-0.975
3513,-0.9
3514,-0.85
3515,-1.0
3516,-1.025
3517,-0.95
3518,-0.9
3519,-1.05
3520,-1.0
3521,-1.1
3522,-1.075
3523,-1.125
3524,-0.9
3525,-0.9
3526,-0.925
3527,-0.75
3528,-0.875
3529,-0.9
3530,-0.925
3531,-1.0
3532,-1.1
3533,-0.95
3534,-1.05
3535,-1.175
3536,-1.1
3537,-1.075
3538,-1.175
3539,-1.1
3540,-1.1
3541,-1.025
3542,-1.1
3543,-0.95
3544,-1.075
3545,-0.95
3546,-0.925
3547,-0.925
3548,-0.95
3549,-0.95
3550,-0.925
3551,-1.1
3552,-1.075
3553,-1.225
3554,-1.0
3555,-1.275
3556,-1.3
3557,-1.2
3558,-1.05
3559,-0.9
3560,-1.225
3561,-1.125
3562,-1.25
3563,-1.3
3564,-1.125
3565,-1.125
3566,-0.975
3567,-1.175
3568,-1.075
3569,-0.95
3570,-0.9
3571,-0.8
3572,-0.9
3573,-0.85
3574,-0.9
3575,-0.825
3576,-0.8
3577,-0.8
3578,-0.825
3579,-0.875
3580,-0.975
3581,-1.125
3582,-1.15
3583,-1.2
